单词	音标	词性	中文释义	CEFR	原文例句	例句译文	来源	AI解析	词义概述
solemn [sound:w_solemn_a6826000.mp3]	'sɒlәm	—	a. 庄重的，严肃的；郑重的	C1	What happy times they had planning together, what <b class="hl">solemn</b> shopping excursions, what funny mistakes they made, and what shouts of laughter arose over Laurie&#x27;s ridiculous bargains. [sound:s_ch24_solemn_74df66ff.mp3]	她们一起筹划时多么快乐，采购时多么郑重其事，又闹了多少可爱的笑话……	little_women Ch24	1. 逐项解析<br>「What happy times they had planning together」:what + 形容词 + 名词 构成感叹句——「多么……的……啊」。they had planning together 中,have 接宾语 times,planning(现在分词)表伴随,意为「一起筹划的快乐时光」。<br>「what solemn shopping excursions」:solemn(庄重、郑重)修饰 shopping excursions(结伴采购之行),作者故意用隆重的大词来形容女孩们上街采购,自带一丝戏谑。<br>「what funny mistakes they made」:make mistakes 是固定搭配,意为「犯下……的错误」;funny 兼有「好笑的」与「古怪可爱的」之意。<br>「what shouts of laughter arose over Laurie&#x27;s ridiculous bargains」:shouts of laughter 意为「阵阵大笑声」,作主语;arose 是 arise(arise/arose/arisen)的过去式,意为「(声音)响起、爆发」;over 在此等于 about,表「由于、因为」。Laurie(劳里)是《小妇人》里的少年,ridiculous bargains 指他淘来的荒唐廉价货。<br>2. 整句解读<br>全句由四个「what」感叹分句平行铺开,节奏一气呵成,把姐妹们筹办婚礼时又忙碌又快活的氛围推到顶点。最后一句的意思是:劳里买回的便宜货实在太滑稽,惹得大家爆发出一阵阵哄笑。中文译文用「多么快乐」「多么郑重其事」「闹了多少可爱的笑话」三个感叹句,忠实复现了原作的感叹语气。<br>3. 文化点<br>出自《小妇人》(1868—1869)。梅格(Meg)婚礼前,姐妹结伴采购对 19 世纪的少女而言是一桩隆重的社交仪式,作者偏用 solemn 这个「大词」来形容购物之行,是以大词写小事的幽默笔法;shopping excursions 一词也保留了那个年代女子结伴出门购物的时代气息。	订婚的姐姐郑重地挎着篮子走上街,像出席典礼一样绷着脸精挑细选——庄重采购的画面就是 solemn。
frank [sound:w_frank_86a8c2da.mp3]	fræŋk	—	a. 坦率的，直白的（to be frank 坦白说）	B2	To be <b class="hl">frank</b>, he was <b class="hard">tired</b> of the whole affair. [sound:s_ch24_frank_9c8c501e.mp3]	坦白说，他对整件事已经厌倦了。	little_women Ch24(AI 补句)	1. 逐项解析<br>「To be frank」:不定式短语作插入语,相当于 honestly speaking / to be honest,意为「坦白说、老实讲」,常置句首——先说句交底的话,再讲真心话。<br>「he was tired of the whole affair」:be tired of + 名词是固定搭配,意为「对……感到厌倦」(注意与 be tired from「因……而疲惫」区分);the whole affair 指「整桩事情、整出闹剧」。tired 虽标注为超纲词,实际也是同档常用词。<br>2. 整句解读<br>全句结构简单,语感全在开头的 To be frank:它先把态度软下来,再抛出「厌倦」这个结论,读起来是推心置腹的交底,而不是一句抱怨。中文「坦白说,他对整件事已经厌倦了」正好保留了这个层次。frank 在本句作形容词「坦率的、直白的」;它另有名词义「邮票」「免费邮寄」,与本句无关。	朋友直视你的眼睛,把不好听的话一口气倒出来——这张不加粉饰的脸就是 frank。
preside [sound:w_preside_68b6d9e9.mp3]	pri'zaid	verb	v. 主持（preside over）；担任主席	C1	But once get used to these slight <b class="hard">blemishes</b> and nothing could be more complete, for good sense and good taste had <b class="hl">presided</b> over the furnishing, and the result was highly satisfactory. [sound:s_ch24_preside_e5d83461.mp3]	可一旦习惯了这些微小的瑕疵，就再没比这更圆满的了，因为见识和品味在这里……	little_women Ch24	1. 逐项解析<br>「once get used to these slight blemishes」:once 意为「一旦」,引导条件从句;get used to + 名词是「逐渐习惯于……」;blemishes 是超纲词,指「瑕疵、污点」,与 slight(轻微的)合起来是「小小的瑕疵」。分句省略了主语 you/one,属口语化省略。<br>「nothing could be more complete」:nothing could be more…… 是「再没有比……更……」的顶级赞美句式;complete 此处意为「圆满、完美」。<br>「for good sense and good taste had presided over the furnishing」:for 表原因「因为」;good sense(良好的见识、判断力)与 good taste(好品位)合起来作主语;preside over 原义是「主持、掌管(会议、仪式)」,这里活用为「主导、支配」,仿佛见识与品位两位「主持人」亲手操办了整套家具陈设(furnishing)。<br>「the result was highly satisfactory」:highly(非常)修饰 satisfactory(令人满意的),结果「非常令人满意」。<br>2. 整句解读<br>句子先退一步(只要习惯了那点小瑕疵),再全力夸奖:再没有比这更圆满的了,因为整间屋子的陈设都是由见识与品位「主持操办」的。preside over 在这里是拟人化用法——不是真有人主持会,而是品味在「当家做主」。中文可意译为「因为见识与品位支配了这一切布置」,语气克制而由衷。<br>3. 文化点<br>出自《小妇人》对梅格婚房客厅陈设的描写。19 世纪的家居理念把室内陈设视为主人「品位」的直接体现,所以作者让 good sense 与 good taste「主持」整个 furnishing;preside over 在正式语境(主持会议、仪式)中很常见,此处是熟词活用。	「见识」和「品味」两位主持人端坐在房间里监工布置,家具陈设像开了一场会议——这就是 preside。
refrain [sound:w_refrain_c185212a.mp3]	ri'frein	—	v. 克制，忍住（refrain from）　n. 叠句，副歌	C1	She could not <b class="hl">refrain</b> from laughing at his <b class="hard">droll</b> face. [sound:s_ch24_refrain_9aca5548.mp3]	看着他滑稽的脸，她忍不住笑了起来。	little_women Ch24(AI 补句)	1. 逐项解析<br>「She could not refrain from laughing」:refrain from + 动名词是固定搭配,意为「克制住不做某事」;cannot refrain from doing 即「忍不住要……」,相当于 can&#x27;t help doing;laughing 是动名词,作介词 from 的宾语。<br>「at his droll face」:at 在此表「冲着……、看着……的样子」,引出发笑的对象;droll 是超纲词,意为「古怪逗趣的、滑稽的」,形容那张脸滑稽到让人绷不住。<br>补充:refrain 作名词时,指诗歌或歌曲中反复出现的「叠句、副歌」,与动词义同源——都是「一次次勒住又回来」的回环意象,可帮助记忆。<br>2. 整句解读<br>整句意思是:她一看见他滑稽的脸就憋不住,笑了出来。用否定式 refrain from 表达「没能忍住」,比 can&#x27;t help 更书面、更克制,反而把「想忍又忍不住」的滑稽感写得更足。中文「看着他滑稽的脸,她忍不住笑了起来」自然贴合原意。	笑泡泡顶到嗓子眼,她死死勒紧缰绳,最后还是「扑哧」一声漏了出来。
compliment [sound:w_compliment_b4b8739d.mp3]	'kɒmplimәnt	—	n. 赞美，恭维　vt. 称赞；（compliments 问候，致意）	B2	&quot;For Mrs. John Brooke, with the maker&#x27;s <b class="hard">congratulations</b> and <b class="hl">compliments</b>. [sound:s_ch24_compliment_0b2009b1.mp3]	“献给约翰·布鲁克太太，制作者恭贺并致意。”	little_women Ch24	1. 逐项解析<br>「For Mrs. John Brooke」:For 表「献给、赠予」,是题献/赠礼句的开头格式;Mrs. John Brooke 是新娘梅格(Meg)随夫姓后的称呼。<br>「with the maker&#x27;s congratulations and compliments」:with 表「连同、附带」;maker&#x27;s(超纲词)是 maker「制作者、制作人」的所有格,意为「制作者的」;congratulations(超纲词,congratulation 的复数)意为「祝贺、恭贺」;compliments(复数名词)意为「问候、致意、敬意」,与 congratulations 并列。<br>补充:compliment 作动词是「称赞」,如 compliment sb on sth;单数名词指一句「赞美的话」;复数 compliments 固定表「致意」,正是本句用法。<br>2. 整句解读<br>这是写在礼物上的题献短句,省略了主语与系动词:献给约翰·布鲁克太太,附上制作者(亲手制作这份礼物的人)的祝贺与致意。中文「制作者恭贺并致意」简明得体;此处 compliments 取「致意」义,若译成「赞美」就偏离题献语的本意了。<br>3. 文化点<br>「With one&#x27;s compliments / congratulations」是 19 世纪绅士与文人题赠书籍、礼物的标准套语,常见于扉页题词或礼品附言;《小妇人》中亲友间亲手制礼互赠,制作者(maker)的落款致意正是当时的礼数。	礼盒绸带上别着一张小卡片,落款一行「谨致问候」——那两个软乎乎的词就是 compliments。
manly [sound:w_manly_87445436.mp3]	'mænli	—	a. 有男子气概的，刚强的	C1	&quot;Stopped to get the license for tomorrow, ma&#x27;am.&quot; &quot;Which side won the last match, Teddy?&quot; inquired Jo, who persisted in feeling an interest in <b class="hl">manly</b> sports despite her nineteen years. [sound:s_ch24_manly_87c79937.mp3]	“去领明天的结婚证了，夫人。”“哪边赢了上一场比赛，特迪？”乔问道，她总爱刨根问底……	little_women Ch24	1. 逐项解析<br>「Stopped to get the license for tomorrow, ma&#x27;am.」:对话口语省略主语,stop to do 是「停下来去做……」(区别于 stop doing「停止做……」);license 此处指 marriage license(结婚证明);ma&#x27;am 是 madam 的缩略,对已婚女性的尊称。全句是劳里对马奇太太说的话,交代「(我)顺路去领明天的结婚证」。<br>「Which side won the last match, Teddy?」:which side「哪一方、哪支队」;won the last match 意为「赢了上一场比赛」;Teddy 是劳里(Laurie)的昵称。<br>「inquired Jo」:inquire 等于 ask,意为「询问、探问」,比 ask 正式。<br>「who persisted in feeling an interest in manly sports despite her nineteen years」:who 引导非限制性定语从句修饰 Jo;persist in doing 意为「坚持、执意做某事」;feel an interest in 是「对……感兴趣」;manly sports 即「男子汉的运动」;despite her nineteen years 意为「尽管已年届十九」——言下之意,这个年纪的淑女本不该再热衷男人的运动。<br>2. 整句解读<br>这是《小妇人》里的一段对话:劳里路过乔家,顺口说去领明天的结婚证,乔却不接话,反倒追问他比赛输赢。末句作者用 despite her nineteen years 轻轻调侃:十九岁的大姑娘还一股劲地关心「男人的运动」。manly 作定语,指「适合男子汉的、有阳刚之气的」,译作「男子汉的运动」最贴切。<br>3. 文化点<br>时值梅格婚礼前夕,John Brooke 需事先申领 marriage license 才能公证结婚,这是 19 世纪美国的婚俗细处;当时社会对淑女言行有严格期待,热衷男性运动会被人侧目,作者借这一笔写出乔活泼不服框的个性,而 Teddy 这个亲昵称呼也显出乔与劳里的深厚交情。	球场上男孩们嘶吼着抢球,十九岁的乔攥着拳头踮脚偷看——她眼里那团火就是 manly。
snowy [sound:w_snowy_50de10bb.mp3]	'snәui	—	a. 雪白的；下雪的	C1	Beth was there, laying the <b class="hl">snowy</b> piles smoothly on the <b class="hard">shelves</b> and <b class="hard">exulting</b> over the goodly array. [sound:s_ch24_snowy_03242627.mp3]	贝丝在那里，把一摞摞雪白的织物平平整整地码上架子，为这体面的收成喜不自胜。	little_women Ch24	1. 逐项解析:<br>- Beth was there:主句。Beth 是主语(人名,贝丝),was there 字面是“在那里”,指贝丝当时在场、正在那个房间里忙活。<br>- laying the snowy piles smoothly on the shelves:分词短语作伴随状语,说明贝丝在场时做着的事。laying 是 lay 的现在分词,表“平放、码放”;the snowy piles 指“一摞摞叠好的东西”,pile 是“堆、叠”,snowy 作定语修饰它,即“雪白的”;smoothly 是 smooth 的副词“平平整整地”,作方式状语。<br>- the shelves(超纲词):名词复数,指搁架、架子,织物被码放其上。<br>- and exulting over the goodly array:另一个并列分词短语,说明贝丝“为……喜不自胜”。exulting(超纲词)是 exult 的现在分词,意为“狂喜、得意洋洋”;over 表“因为、由于”;goodly 是古雅词,意为“相当大的、丰厚的”;array 指“排列整齐的一批东西”,此处即那堆叠好的织物。<br>2. 整句解读:全句是“主语 Beth + 两个并列分词”的句式,正句只有一句话 Beth was there,后面的 laying 与 exulting 把画面铺开——贝丝在那儿,一摞摞雪白的布匹码得平平整整,心里为这体面的收成高兴得不得了。译文把 was there 处理成“在那里”,两个分词处理成连动动作“码上架子”“喜不自胜”,把原文的一秒全景还原成中文的连贯画面;goodly array 译作“体面的收成”,既保住“可观”之意,又带出丰收般的喜悦口吻。<br>3. 文化点:出自 19 世纪美国小说《小妇人》。旧时洗晒、整理亚麻布与床单是当家大事,织物经反复漂洗晾晒而变得雪白,被视为洁净体面的象征;女儿们把它们整齐码上搁架,正是勤俭持家的日常画面。	贝丝把雪白的布匹一叠叠码上架子,叠痕笔直,像刚落的雪铺满整个搁板。
wrath [sound:w_wrath_56955123.mp3]	rɒ:θ	—	n. 愤怒，盛怒（n. 激起长辈的怒火语境）	C1	You see, having said that if Meg married &#x27;that Brooke&#x27; she shouldn&#x27;t have a cent of her money, Aunt March was rather in a <b class="hard">quandary</b> when time had <b class="hard">appeased</b> her <b class="hl">wrath</b> and made her repent her vow. [sound:s_ch24_wrath_54215453.mp3]	要知道，马奇姑妈说过，梅格要是嫁给“那个布鲁克”，一分钱也拿不到——现在她正为体面地……	little_women Ch24	1. 逐项解析:<br>- You see:口语插入语,“你瞧、要知道”,拉近与读者距离,提醒下文是在解释一件来龙去脉。<br>- having said that ... her money:分词短语作原因状语,相当于 because she had said...。having said 是 say 的完成分词,指“说过那番话”;that 引导宾语从句。<br>- if Meg married “that Brooke”:条件从句;married 是 marry 的过去式表将来(委婉说法);that Brooke 用“那个”加姓氏,带明显轻蔑、赌气口吻,指布鲁克家的小伙子。<br>- she shouldn&#x27;t have a cent of her money:shouldn&#x27;t have 此处是“将来不给一分钱”;a cent 用美分夸张地指“一分钱”;of her money 是双重所有格,强调“她自己(的钱)”。<br>- Aunt March was rather in a quandary:全句主干。rather 相当地;in a quandary(超纲词)固定搭配,“进退两难、犯难”。<br>- when time had appeased her wrath and made her repent her vow:时间状语从句,“当时间平息了她的盛怒、让她后悔自己的誓言时”。had appeased(超纲词)过去完成时,appease 表“使平息”;wrath 是比 anger 更强烈的书面、古雅用词;made her repent her vow 是 make+宾语+不带 to 不定式结构,vow 是她发誓不给钱的狠话。<br>2. 整句解读:一个因果嵌套长句:马奇姑妈赌咒说梅格若嫁给“那个布鲁克”就一分钱也不给;可后来时间冲淡了她的怒火,她反倒后悔起这句狠话,于是一边顾面子、一边骑虎难下,处境尴尬。主干是 Aunt March was in a quandary,其余全是解释怎么走到这一步的状语。译文拆成两句,用破折号把誓言与后果相连;you see 就是说书人“讲故事给你听”的开场口吻。<br>3. 文化点:19 世纪英美家庭中,长辈用“断绝经济支持”干涉子女婚恋很常见。wrath 常见于《圣经》与古典文学,分量比 anger 重得多,带“积压的烈怒”之意,这里夸张地形容姑妈赌气发火的样子。	姑妈的脸气得通红,像一只盖紧盖子的沸水壶;可日子一久,火气自己就慢慢泄了。
hint [sound:w_hint_734c3c67.mp3]	hint	noun	n. 暗示，线索　v. 暗示（drop a hint 透露口风）	B2	She dropped a broad <b class="hl">hint</b> about her birthday the next week. [sound:s_ch24_hint_e33cce2a.mp3]	她对自己下周的生日给了个明晃晃的暗示。	little_women Ch24(AI 补句)	1. 逐项解析:<br>- She dropped a broad hint:主句。drop a hint 是固定搭配,“透露口风、打出暗示”,drop 本义“落下”,这里指不经意间“放下一句话”;broad 字面“宽大的”,转义“毫不隐晦、明晃晃的”,意思是这个暗示摆到了明面上,就差直接说出口。<br>- about her birthday:介词短语修饰 hint,点明暗示的内容是“关于生日”。<br>- the next week:时间状语,“下周”。定冠词 the 强调从当下算起的下一周,比口语中 bare 的 next week 指向更确定。<br>2. 整句解读:主语 She,谓语 dropped,宾语 a broad hint,后面两个修饰成分依次说清“什么事”和“什么时候”。整句是说她把生日(就在下周)暗示得明明白白,摆明了等着旁人送祝贺、送礼物。译文“给了个明晃晃的暗示”用“明晃晃”对应 broad,直白又有画面感。<br>3. 文化点:英语日常交际里,直接表达心愿常被包装成“暗示”,是亲近社交中带点俏皮的做法;broad hint(事无巨细的明示)与 subtle hint(含而不露)相对,表达的是“其实已经说得够白了”。	她嘴上说着话,手指却在日历的“下周”那一格上轻轻敲了又敲。
rebuke [sound:w_rebuke_bb2ad178.mp3]	ri'bju:k	—	v. 斥责，指责　n. 训斥	C1	<b class="hard">Sinners</b> told their sins to the pure-hearted old man and were both <b class="hl">rebuked</b> and saved. [sound:s_ch24_rebuke_4a923c0f.mp3]	罪人们向这位心地纯洁的老人忏悔自己的罪过，既受训斥，也获拯救。	little_women Ch24	1. 逐项解析:<br>- Sinners(超纲词)told their sins:主语是“罪人们”,sinner 即“犯罪的人”;told 是 tell 的过去式,此处作“倾诉、坦白”;their sins 意为“他们的罪过”,tell sins 用于宗教忏悔语境。<br>- to the pure-hearted old man:介词短语表对象——“向那位心地纯洁的老人”。pure-hearted 是 pure+hearted 的复合形容词,意为“心地纯洁的”。<br>- and were both rebuked and saved:谓语 be rebuked and saved 是被动语态,both...and 连接两个并列的过去分词:受斥责(rebuked)又获拯救(saved);save 此处是宗教义“使灵魂得救”。<br>2. 整句解读:句式为“主谓宾+对象+被动谓语”,讲的是一幅宗教图景:罪人们向心地纯洁的老人吐露罪行,得到的是“既挨批评又得救援”的双重结果。译文用“既受训斥,也获拯救”两个“受、获”工整对仗,把 both...and 落到实处;tell their sins 译成“忏悔”比“讲述”更贴合宗教气息。<br>3. 文化点:19 世纪基督教传统中,“向灵性长辈坦白罪过、受责备而蒙挽救”是典型的劝道故事结构。rebuke 也有《圣经》背景,中文对应“训斥”之外还带“管教、挽回”之意,重在劝勉而非单纯的骂。	老人拧着眉毛挨个数落罪人,话说完,又伸手把跪着的人轻轻扶了起来。
