单词	音标	词性	中文释义	CEFR	原文例句	例句译文	来源	AI解析	词义概述
such nonsense		phrase	这样的胡说八道；这种瞎扯	C1	I don&#x27;t know anything about love and <b class="hl">such nonsense</b>!&quot; cried Jo, with a funny mixture of interest and contempt. [sound:s_ch20_such_nonsense_36c57f01.mp3]	“我一点儿也不懂爱情，也不懂这些乱七八糟的东西！”乔嚷道，语气里既带着好奇又带着几分轻蔑，样子怪滑稽的。	little_women Ch20	nonsense 字面是“胡言乱语”，而 such nonsense 是口语里用来贬低、撇清某个话题的固定说法。文中 it&#x27;s love and such nonsense 中 and such nonsense 还相当于“等等诸如此类”，是极地道的举例子式补充。平时聊天里听到自己不以为然的消息，一句 Nonsense! 或 That&#x27;s such nonsense! 就能干脆利落地表示“一派胡言”。	想象乔叉着腰，像拍灰尘一样挥手把“爱情”两个字拍开：“什么爱情，全是瞎扯！”
golden [sound:w_golden_ec30adc7.mp3]	'gәuldn	adjective	a. 金色的;宝贵的	B2	The <b class="hl">golden</b> sunshine streamed in at the window. [sound:s_ch20_golden_352db6b4.mp3]	金色的阳光从窗口倾泻进来。	little_women Ch20(AI 补句)	<b>1. 逐项解析：</b><br>The：定冠词，特指“那”金色的阳光。<br>golden：形容词，意为“金色的；宝贵的”，在句中是本目标词。它由名词 gold（金子）加后缀 -en 构成，-en 表示“由……制成／具有……性质”，同构词还有 wooden（木制的）、golden（金色的）。<br>sunshine：名词，阳光，日光，由 sun（太阳）＋shine（照耀）合成。<br>streamed：动词 stream 的过去式。stream 本义是“溪流”，作动词意为“流淌、倾泻”，此处形容光像水一样源源不断地涌进来，比 shone（照耀）更富动态画面感。<br>in：副词，表示“朝里、向里”，与动词构成 stream in（涌入）。<br>at the window：介词短语，作地点状语，意为“从窗口／在窗口”。<br><br><b>2. 整句解读：</b><br>全句结构是“主语（金色的阳光）＋谓语（倾泻进来）＋地点状语（从窗口）”。用 stream 这个“流水”动词来写阳光，把无形的光写得有形、有动势，仿佛阳光是一股金色水流灌进室内，画面感极强。中文译为“金色的阳光从窗口倾泻进来”，“倾泻”一词同样用流水意象去对应 stream，译文动词选得非常传神。<br><br><b>3. 文化点：</b><br>英语里常用“光／水／风”的流动营造诗意氛围，这种喻体转换在文学作品（尤其 19 世纪小说）中很常见。另外 golden 在英文里常引申出“宝贵的、黄金般的”之义，如 golden opportunity（绝佳机会）、golden childhood（金色童年），寓意美好珍贵。	拉开窗帘那一刻，阳光像熔化的黄金流进房间，连空气都是暖暖的金色。
pity [sound:w_pity_26c78a3f.mp3]	'piti	noun	n. 怜悯，同情；憾事（more's the pity 真可惜）	B2	But buds will be roses, and <b class="hard">kittens</b> cats, more&#x27;s the <b class="hl">pity</b>!&quot; &quot;What&#x27;s that about <b class="hard">flatirons</b> and cats?&quot; asked Meg, as she crept into the room with the finished letter in her hand. [sound:s_ch20_pity_ff33bde0.mp3]	“可花蕾终要开成玫瑰，小猫终要长成大猫——真是可惜！”	little_women Ch20	<b>1. 逐项解析：</b><br>But：转折连词，意为“但是、可是”，带出半开玩笑的感慨。<br>buds：名词 bud（花蕾、花苞）的复数形式。<br>will be：一般将来时，表示“终将、不可避免地成为”。<br>roses：名词 rose（玫瑰花）的复数。<br>kittens：名词 kitten（小猫）的复数（超纲词），英文里 kitten 专指幼猫，与 cat（大猫）相对。<br>cats：名词 cat（猫）的复数。<br>more&#x27;s the pity：固定习语，原为 more is the pity，意为“真可惜、真遗憾”，表示对前述事实的惋惜之情，常作插入语置于句尾。<br>What&#x27;s that about...：疑问句 What is that about? 的缩略，意为“那是什么呀？在说什么？”，that 指上文提到的话。<br>asked Meg：动词 ask 的过去式，意为“问道”；Meg（梅格）是《小妇人》中的大姐。<br>as she crept into the room：as 引导时间状语从句；crept 是 creep（蹑手蹑脚地走、悄悄移动）的过去式。<br>with the finished letter in her hand：介词短语作伴随状语；finished 是 finish 的过去分词，意为“写好的、完成的”，整体意为“手里拿着写好的信”。<br>flatirons：名词 flatiron 的复数（超纲词），指老式熨斗，由 flat（扁平）＋iron（铁）合成，字面即“扁铁”。<br><br><b>2. 整句解读：</b><br>这是《小妇人》里两姐妹的对话。前半句用对称句式——“花蕾终要开成玫瑰，小猫终要长成大猫”——讲成长是自然规律，不可抗拒；后半句的 more&#x27;s the pity 是固定感叹短语，作插入语，带着叹气式的无奈口吻：“可这真叫人惋惜！”Meg 其实把 kitten 听岔成了 flatiron，便用打趣的追问把话头接过去，姐妹间轻松俏皮的氛围一下子出来了。中译文用破折号把“真是可惜”单独甩出来，恰好还原了原句插入感叹的节奏。<br><br><b>3. 文化点：</b><br>《小妇人》（1868 年）是 19 世纪美国家庭小说，作者奥尔科特，描绘马奇家四姐妹的日常，对话活泼自然。kitten 与 cat 对举，在这里表示“从小到大的必然变化”；flatiron（熨斗）是当时常见的家用器具，如今已少见，所以 Meg 才会因听岔而追问，这正是全句的趣味所在。	看着怀里的小奶猫一天天长成肥硕的老猫，忍不住摇头一叹：more&#x27;s the pity！
conceal [sound:w_conceal_3191ab37.mp3]	kәn'si:l	verb	v. 隐藏，隐瞒（conceal sth from sb）	C1	Jo could not <b class="hl">conceal</b> her disappointment when the news came. [sound:s_ch20_conceal_fe68764f.mp3]	听到这个消息，乔掩饰不住自己的失望。	little_women Ch20(AI 补句)	<b>1. 逐项解析：</b><br>Jo：人名，乔，《小妇人》中的二姐，性格直率、重情。<br>could not：情态动词 can 的过去式加否定，意为“不能、无法”。<br>conceal：动词，意为“隐藏、隐瞒”（本目标词），属书面、正式用词，比 hide 更庄重，常搭配 conceal sth from sb（向某人隐瞒某事）。<br>disappointment：名词，意为“失望”，由 dis（表否定）＋appoint（任命、期待）＋ment 构成，字面即“期待落空”。<br>her：形容词性物主代词，她的。<br>when the news came：when 引导时间状语从句，news（消息）＋came（come 的过去式，来到），意为“当消息传来时”。<br><br><b>2. 整句解读：</b><br>句子主干为“乔无法掩饰她的失望”，状语从句补充时间背景“当消息传来之时”。could not conceal 意为“藏不住、掩饰不了”，这种“想藏却藏不住”的说法反而把失望的程度衬托得更深——越是努力压抑，越说明情绪之强烈。中文译为“掩饰不住”，与原文“无法藏住”的含义完全吻合，读起来也更自然顺口。<br><br><b>3. 文化点：</b><br>在《小妇人》中，乔是情绪外露、敢爱敢恨的角色，用在她身上的 conceal 正与她藏不住心事的性格相映成趣；这也提醒读者，conceal 不只用于藏物品，也非常常用于藏感情、藏真相。	考试没考好，硬把眉头锁成平湖，可失望早就顺着眼角漏出来了——藏都藏不住。
contrary [sound:w_contrary_69b32abf.mp3]	'kɒntrәri	adjective	a. 相反的　n. 相反（on the contrary 恰恰相反）	C1	&quot;On the <b class="hl">contrary</b>, I like it very much, dear,&quot; looking from the dusty <b class="hard">rosary</b> to the well-worn little book, and the lovely picture with its <b class="hard">garland</b> of evergreen. [sound:s_ch20_contrary_769d4563.mp3]	“恰恰相反，亲爱的，我非常喜欢。”她的目光从那串蒙尘的念珠移到那本翻旧了的小书上……	little_women Ch20	<b>1. 逐项解析：</b><br>On the contrary：固定短语，置于句首，意为“恰恰相反”，用来明确否定对方刚才的猜测，再亮出相反的实情。<br>I like it very much：主谓宾结构，very much 作程度状语，意为“我非常喜欢它（it 指那本书）”。<br>dear：称呼语，意为“亲爱的”，表亲昵，是英文口语和书信里常见的爱称。<br>looking：动词 look 的现在分词，表示同时发生的伴随动作，逻辑主语是说话人，意为“看着”。<br>from the dusty rosary to the well-worn little book：介词短语 from...to... 表示目光移动的范围，意为“从蒙尘的念珠到那本翻旧了的小书”。<br>dusty：形容词，意为“蒙尘的、落满灰尘的”，由 dust（灰尘）＋-y 构成。<br>rosary：名词（超纲词），意为“念珠”，天主教祈祷时数念珠用的串珠。<br>well-worn：复合形容词，由 well（程度副词）＋worn（wear 的过去分词，磨损）构成，意为“用得久了的、翻旧了的”，译文“翻旧”即由此而来。<br>and the lovely picture with its garland of evergreen：and 并列第三样东西；with 介词短语修饰 picture（画），意为“那幅可爱的小画，画上饰有常青的花环”。<br>garland：名词（超纲词），意为“花环、花冠”。<br>evergreen：形容词／名词，意为“常青的／常青植物”。<br><br><b>2. 整句解读：</b><br>说话人先用 On the contrary 当头否定了对方的想当然，紧接着给出真心话“我非常喜欢”，语气温和而坚定；后半句的 looking 分词结构像一个拍摄镜头的慢动作：她的目光从蒙尘的念珠，移到翻旧的小书，再到饰着常青花环的画——三个物件依次扫过，暗示她看得认真、看在眼里，也侧面说明这些旧物有人真心珍惜。中文译文沿用这个移动镜头，译为“目光从……移到……”，读来流畅而有余味。<br><br><b>3. 文化点：</b><br>rosary（念珠）带有浓厚的教会气息，说明故事背景中的家庭有宗教信仰，这在 19 世纪欧美家庭很普遍；well-worn 形容一本书被用得勤，恰恰是爱书的证明。evergreen（常青）在西方文化中象征持久与永恒，常与圣诞、纪念等传统相关。	人家以为她嫌弃那本旧书，她却捧在胸口轻声反驳——恰恰相反，这是我最宝贝的一本。
vent [sound:w_vent_c916d4f7.mp3]	vent	—	n. 出口；（give vent to 发泄，吐露）	C1	She gave <b class="hl">vent</b> to her feelings in a burst of tears. [sound:s_ch20_vent_de192486.mp3]	她大哭一场，把情绪尽情宣泄出来。	little_women Ch20(AI 补句)	<b>1. 逐项解析：</b><br>She：人称代词主格，她。<br>gave vent to：固定搭配，意为“发泄、吐露、宣泄”，是本句的核心考点。vent 本义是“出口、通风口”，常用于 give vent to sth（给某情绪一个出口）。<br>her feelings：名词短语，意为“她的感情／情绪”。<br>in a burst of tears：介词短语作方式状语；burst 意为“突发、迸发”，a burst of tears 即“一阵泪水、泪水迸发”，形容哭得突然而汹涌。<br><br><b>2. 整句解读：</b><br>句子结构很利落：主语＋give vent to＋宾语，再以 in a burst of tears 交代宣泄的方式。整个画面是“她忽然大哭，泪水汹涌而出，积压的情绪终于有了出口”。中文“大哭一场，把情绪尽情宣泄出来”，把原文“一下子哭出来”这一层意思前置，再以“尽情宣泄”点题，既保留了动作，又把 give vent to 的含义讲足。<br><br><b>3. 文化点：</b><br>vent 的原义与蒸汽机、换气口有关——情绪被比作高压气体，憋着会胀、会炸，必须开一个 vent 让它排出去，所以 give vent to 往往暗示“憋久了终于忍不住释放”。英语中这类“情绪物理化”的表达还有 blow off steam（发泄、消气），同出一源。	高压锅呜呜鸣叫时拧开小气口，白汽呼地一下散掉——憋背的情绪也要这样一个 vent 出口。
vex [sound:w_vex_096bc8f1.mp3]	veks	—	v. 使烦恼，使恼火（be vexed 心烦）	C1	&quot;It is an excellent plan to have some place where we can go to be quiet, when things <b class="hl">vex</b> or grieve us. [sound:s_ch20_vex_8c3a6f92.mp3]	“我们有个可以独自安静待着的地方，当有什么事惹我们心烦或伤心时就去那里，这主意真不错。”	little_women Ch20	<b>1. 逐项解析：</b><br>It：形式主语，真正的主语是后面的不定式短语 to have some place，避免句子头重脚轻。<br>is：系动词，意为“是”。<br>an excellent plan：名词短语，意为“一个绝妙的主意／计划”，excellent 意为“极好的”。<br>to have some place：不定式短语作真正主语，意为“拥有／设置这样一个地方”。<br>where we can go to be quiet：where 引导定语从句，修饰 place，意为“在那个地方我们可以去静静地待着”；to be quiet 为目的状语，意为“图个清静”。<br>when things vex or grieve us：时间状语从句，意为“当有些事情惹我们心烦或伤我们心的时候”。<br>vex：动词，意为“使烦恼、使恼火”（本目标词），略带正式和古雅感，名词形式是 vexation。<br>grieve：动词，意为“使悲伤、使伤心”，与 vex 并列，语气比 vex 更沉重。<br><br><b>2. 整句解读：</b><br>这是一句由衷的赞美式感慨：有一个能躲进去静静待着的地方，烦心或伤心时就去——这主意真是太好了。形式主语 it 把真正的主语（整个“拥有这样一处地方”的想法）推到句后，让句子开头轻、结尾重，读起来自然舒展。中文译文把原文的从句语序打散重排，先讲“可以独自安静待着的地方”，再补“烦心或伤心时就去那里”，最后以“这主意真不错”收束，与原文“先亮评价、再补细节”的顺序互为镜像，同样顺畅。<br><br><b>3. 文化点：</b><br>这句话出自《小妇人》，语气里透着喧嚣大家庭中对独处的珍视——19 世纪的大家庭居住空间有限，能拥有一个私人安静的角落是相当奢侈的享受。vex 与 grieve 一轻一重并置，也写出了成熟者对情绪的理解：有些事只是让你烦，有些事却让你痛。	夏夜里被蚊子嗡嗡惹到心浮气躁，躲进墙角那把小藤椅一坐，烦人的 vex 便被晚风一并带走。
prosper [sound:w_prosper_59267d67.mp3]	'prɒspә	—	v. 兴旺，成功；使繁荣	C1	I think you will <b class="hl">prosper</b>, for the sincere wish to be good is half the battle. [sound:s_ch20_prosper_376bcbb9.mp3]	“我想你会成功，因为发自内心想做好人，就已经赢了一半。”	little_women Ch20	词义总览：prosper 为不及物动词，意为「兴旺、成功、繁荣」，源于拉丁语 prosperus（顺利的）。本句里它作宾语从句的谓语动词，与主语 you 搭配，前有助动词 will，构成一般将来时，表示对对方未来成功的肯定预判。<br><br><b>1. 逐项解析：</b><br><br>• I think：主句，think 后省略了连词 that，引出后面的宾语从句。<br><br>• you will prosper：宾语从句部分。will + 动词原形构成一般将来时；prosper 是不及物动词，后面不接宾语，此处指「你在人生/事业上取得成功、兴旺」。<br><br>• for：连词，在此表原因，相当于 because，但比 because 更书面、更古雅，常见于文学或正式语体，常译作「因为」「由于」——是第一个理解难点。<br><br>• the sincere wish to be good：从句的主语。sincere 是形容词「真诚的」；wish 是名词「愿望」；to be good 是不定式作后置定语修饰 wish，合起来是「想要变好的真诚愿望」。<br><br>• is half the battle：从句谓语。half the battle 是英语常用习语，意为「成功的一大半」「成败的关键」，绝不能按字面理解成「战役的一半」——这是第二个理解难点。<br>全句无超纲词，关键在于 for 的原因连词用法和 half the battle 习语。<br><br><b>2. 整句解读：</b>全句结构为「主句 I think + 宾语从句 you will prosper + for 引导的原因分句」。说话者先肯定对方「你会成功」，紧接着用 for 给出理由：「因为发自内心想变好，就已经赢了一半」。语气平和、恳切，带着鼓励意味，又有 19 世纪英语说教式劝勉特有的诚挚。译文把 half the battle 灵活处理成「赢了一半」，准确传达了「态度决定成败」这层意思；把 sincere wish 译成「发自内心想」也比直译「真诚的愿望」更贴合人物对白的口语感。<br><br><b>3. 文化点：</b>此句出自路易莎·梅·奥尔科特 1868 年的小说《小妇人》，是母亲马奇太太对女儿们说的话。19 世纪美国新英格兰的清教传统强调「品性决定命运」，认为真诚向善的愿望本身就是成功的起点，所以「想做好人」被视为「一半的胜利」。这种把道德追求与人生成败绑定的价值观，是理解整部作品语气的钥匙。	想象一株幼苗在你真诚的愿望浇灌下抽枝散叶、越长越旺——prosper 就是那株终将长成大树的样子。
cozy [sound:w_cozy_7090985e.mp3]	'kәuzi	—	a. 温暖舒适的，惬意的	C1	They gathered round the <b class="hl">cozy</b> fire, talking of old times. [sound:s_ch20_cozy_e0b93323.mp3]	她们围坐在暖融融的炉火边，谈起往事。	little_women Ch20(AI 补句)	词义总览：cozy（英式拼写作 cosy）是形容词，意为「温暖舒适的、惬意的」，常与 fire、room、cottage 等名词搭配，指一种身心俱暖的安逸氛围。本句中作定语修饰 fire。<br><br><b>1. 逐项解析：</b><br><br>• They gathered round the cozy fire：主句。They 指代某群人；gathered round 中 round 相当于副词/介词 around，意为「围拢在……周围」，英式英语更习惯用 round；cozy fire 是「暖融融的炉火」，cozy 作定语直接修饰 fire，突出炉火带来的温暖舒适。<br><br>• talking of old times：现在分词短语作伴随状语，表示围坐烤火的同时在「谈起往事」。此处的 of 相当于 about，但 talk of 比 talk about 稍显文气。<br><br>• old times：旧日时光、往昔岁月，带怀旧意味。<br>全句无超纲词，难点在 round 的口语用法和分词伴随状语的理解。<br><br><b>2. 整句解读：</b>句子主干是「They gathered round the cozy fire」，后面用现在分词短语补充伴随的动作「谈起往事」。画面是：某个夜晚，一群人围坐在暖融融的炉火旁，边烤火边叙旧，说话声与火光交织。语气安详、怀旧，充满家常生活气息。译文把 cozy 译成「暖融融」，既保留了温度感，又带出舒服惬意的情绪色彩，十分贴切。<br><br><b>3. 文化点：</b>壁炉是传统英美家庭的核心，尤其在新英格兰的严冬，炉火象征着温暖、团圆与安全感。cozy 一词（如 cozy home、a cozy evening）背后是一种「窝在家里、避风御寒」的文化心理。《小妇人》里马奇家女孩们围炉叙旧，正是这种家庭温情的典型场景。注意英式拼写 cosy。	想象冬夜壁炉里橘红的火苗轻轻跳动，你裹着毯子窝在旁边，浑身暖烘烘的——那就是 cozy。
falter [sound:w_falter_531f0611.mp3]	'fɒ:ltә	—	v. 支吾，结巴地说；蹒跚；动摇	C1	I hope things will go happily with her.&quot; &quot;Hadn&#x27;t you rather have her marry a rich man?&quot; asked Jo, as her mother&#x27;s voice <b class="hl">faltered</b> a little over the last words. [sound:s_ch20_falter_157a7e53.mp3]	“我希望她婚姻幸福美满。”“你倒宁愿她嫁给个有钱人吗？”乔问道，这时母亲的声音微微发颤……	little_women Ch20	词义总览：falter 是动词，基本义为「摇晃、蹒跚、迟疑、支吾」，常用来形容脚步不稳、声音发颤、勇气动摇或说话结巴。本句中主语是 voice（声音），指说话时声音变得颤抖、不平稳。<br><br><b>1. 逐项解析：</b><br><br>• 「I hope things will go happily with her.」：第一处直接引语，是话题的铺垫——希望她（的婚嫁之事）一切顺利。go happily with her 指「事情在她身上进展顺利」。<br><br>• 「Hadn&#x27;t you rather have her marry a rich man?」：第二处直接引语，是乔的反问。Hadn&#x27;t you rather… 是疑问式的委婉反问，相当于 wouldn&#x27;t you rather，意即「你难道不宁愿……吗」；have her marry a rich man 中 have 表「使、让」，her marry 是「宾格代词 + 动词原形」的不定式简略结构，整体是「让她嫁给有钱人」。<br><br>• asked Jo：引语标签，说明上面两句出自乔之口。英语中常把 said/asked + 主语 插在引语之间，形成倒装引语结构。<br><br>• as her mother&#x27;s voice faltered a little over the last words：as 引导时间状语从句，「当母亲说到最后几个字时，声音微微发颤」。falter 在此是不及物动词，主语是 voice，指声音颤抖不稳，一般暗示说话者在强忍情绪；over 指「在说出……的时候」；a little 是程度副词「稍微」；the last words 是「最后几个词」。<br><br><b>2. 整句解读：</b>整句话把母女二人的对话拼接在一起：马奇太太先表示希望女儿婚姻幸福，乔马上反问「你倒宁愿她嫁给个有钱人吗」，而就在太太说出最后几个字时，声音微微发颤。falter 精准捕捉到：在谈到「有钱人」这种敏感话题、说出自己真实想法时，母亲强压情绪、声音险些绷不住的瞬间，暗示她内心远不如表面平静。译文以「声音微微发颤」配省略号收尾，把那种欲言又止、情绪翻涌的感觉保留了下来，处理得很有味道。<br><br><b>3. 文化点：</b>19 世纪的婚恋观中，替女儿找一个好归宿是父母头等大事。《小妇人》里马奇太太希望女儿嫁给品行端正而非富裕阔绰的人，与当时普遍看重门第金钱的世俗观念形成对照。falter 描绘的正是母亲坦言真心时的克制与动情——英文小说里常用「声音发颤」来写人物强忍眼泪、情绪翻涌的瞬间，是一种含蓄的情感表达手法。	想象一根蜡烛的火苗在风里忽明忽暗、几近熄灭又勉强稳住——falter 就是那声音发颤、脚步踉跄的一瞬。
