word,cefr,pos,score,freq_ch,freq_book,phon,trans,tags,bnc,frq,sids,tids,sent,sent_off,cn_mean,cn_sent,ai
cricket,b2,,2.5867,4,13,'krikit,"n. 蟋蟀, 板球",研四六雅,8382,2496,"[67, 87, 118, 141]","[44, 8, 18, 35]","Grasshoppers skipped briskly in the sere grass, and crickets chirped like fairy pipers at a feast.",52,n. 蟋蟀；板球,蚱蜢在枯草里轻快地蹦跳，蟋蟀低吟，仿佛宴席上吹奏的仙乐小笛手。,
racket,c1,,2.54,1,3,'rækit,"n. 球拍, 喧闹, 杂乱无章 / vi. 喧闹 / vt. 用球拍打",研四六雅,9912,8857,[78],[18],"Yes, Jo was a very happy woman there, in spite of hard work, much anxiety, and a perpetual racket.",91,n. 喧闹，聒噪（a perpetual racket 无休止的喧闹）；球拍,是的，乔在那里是个非常幸福的女人，尽管活儿繁重、忧心事多，耳边还永远不得清静。,
reside,c1,verb,2.5133,1,2,ri'zaid,"vi. 住, 居留, 属于",六托宝,5284,6499,[35],[21],The charm of the place resides in its quiet simplicity.,-1,v. 居住；在于（reside in 存在于）,这个地方的魅力在于它质朴的宁静。,1
lofty,c1,,2.5133,1,2,'lɒfti,"a. 高的, 傲慢的, 崇高的, 高级的, 玄虚的",研六托雅宝,9596,11649,[95],[42],From the lofty turret they could see the whole valley.,-1,a. 高耸的；崇高的；高傲的,从高高的塔楼上，他们能望见整个山谷。,1
cabbage,c1,,2.5133,1,2,'kæbidʒ,n. 卷心菜,中高研四,6982,8667,[99],[58],Grandpa's cabbages grew enormous in the rich soil.,-1,n. 卷心菜，甘蓝,爷爷的卷心菜在肥沃的土壤里长得特别大。,1
backward,c1,,2.4867,1,1,'bækwәd,"adv. 向后地, 相反地 / a. 向后的, 相反的",高研四托雅,5204,8489,[41],[9],"I've seen unfortunate little creatures left to servants, or backward ones pushed forward, when it's real cruelty.",60,a. 落后的；内向迟钝的（backward ones 迟钝的孩子）　adv. 向后,“我见过不幸的小东西被扔给仆人照料，或者迟钝的孩子被硬往前推——那真是一种残忍……”,
yearly,c1,,2.4867,1,1,'jiәli,"a. 每年的, 一年一度的 / adv. 一年一次, 每年",研四六,8913,11140,[82],[16],"There were a great many holidays at Plumfield, and one of the most delightful was the yearly apple-picking.",86,a. 每年的，一年一度的　adv. 每年,普拉姆菲尔德有许多节日，最令人愉快的之一是每年一次的摘苹果。,
fruitful,c1,,2.4867,1,1,'fru:tful,"a. 结果实的, 多实的, 产量多的",研四六托,11687,9697,[84],[8],Their long talk proved fruitful for both of them.,-1,a. 富有成效的；多产的,他们长谈一番，双方都收获颇丰。,1
vein,c1,noun,2.4867,1,1,vein,"n. 血管, 静脉, 纹理, 气质, 情绪 / vt. 使有脉络, 像脉络般分布于",研六托雅,5023,4355,[84],[36],"Her eyes sparkled as she spoke, in a lively vein.",-1,n. 语气，风格（in a vein）；静脉；矿脉,她说起话来神采飞扬，兴致勃勃。,1
edible,c1,,2.4867,1,1,'edibl,"n. 食品, 食物 / a. 可食用的",研六托雅,10611,14788,[105],[13],"The little girls had a private tea party, and Ted roved among the edibles at his own sweet will.",66,n. 食物　a. 可食用的（edibles 吃食）,小姑娘们私下办茶话会，而泰德则在各种吃食之间随心所欲地打转。,
defect,c1,noun,2.4867,1,1,di'fekt,n. 缺点,研四六托雅宝,5946,4403,[111],[10],"Funny presents, some of them, but what would have been defects to other eyes were ornaments to Grandma's—for the children's gifts were all their own.",55,n. 缺点，瑕疵（what would have been defects 在别人眼里是毛病的东西）,这些礼物有的滑稽可笑，可在祖母眼里，别人看来是毛病的东西，都成了宝贝……,
embroidery,c1,,2.4867,1,1,im'brɒidәri,"n. 刺绣品, 粉饰, 刺绣",六托,14265,11586,[112],[16],Every stitch Daisy's patient little fingers had put into the handkerchiefs she hemmed was better than embroidery to Mrs. March.,102,n. 刺绣（better than embroidery 胜过刺绣）,黛西那耐心的小手指在手帕上缝的每一针，都比刺绣还要精美。,
confine,c1,verb,2.4867,1,1,kәn'fain,"vt. 限制, 使不外出, 禁闭 / vi. 邻接, 交界 / n. 边缘, 范围, 区域",研四六托雅宝,5337,2898,[125],[26],Beth seldom confined herself to the house in fine weather.,-1,v. 限制，局限（confine to）；禁闭　n. 界限,天气好的时候，贝丝很少把自己关在屋里。,1
reap,c1,,2.4867,1,1,ri:p,"vt. 收割, 收获, 获得 / vi. 收割, 得到报应",研四六托雅宝,7589,8430,[143],[15],"Here it is, and we never can thank you enough for the patient sowing and reaping you have done,"" cried Jo, with the loving impetuosity which she never would outgrow.",73,v. 收割；收获（sow and reap 播种与收获）,“在这儿呢，您耐心种下的和收获的一切，我们永远感激不尽。”乔眼含热泪地喊道。,
fist,b2,,2.45,1,9,fist,"n. 拳头, 手 / vt. 拳打, 握成拳, 紧握",高研四六托雅,3881,4178,[116],[27],He shook his fist at the teasing boys from the window.,-1,n. 拳头（shake one's fist 挥拳）,他从窗口朝那些淘气的男孩挥着拳头。,1
skip,b2,verb,2.4233,1,8,skip,"n. 跳跃, 跳读 / vi. 跳越, 跳读, 跳绳, 遗漏, 跳级 / vt. 跳过, 遗漏",高研六托雅,4519,6911,[87],[1],"Grasshoppers skipped briskly in the sere grass, and crickets chirped like fairy pipers at a feast.",13,v. 蹦跳；跳过，略过　n. 跳跃,蚱蜢在枯草里轻快地蹦跳，蟋蟀低吟，仿佛宴席上吹奏的仙乐小笛手。,
brighten,b2,,2.4067,1,13,'braitn,"vi. 变亮, 活跃 / vt. 使生辉, 使快活",四托,7814,9833,[1],[11],"The second year began rather soberly, for their prospects did not brighten, and Aunt March died suddenly.",66,v. 使明亮；使快活起来（prospects brighten 前景好转）,第二年开始得颇为沉闷，因为他们的前景没有好转，而马奇姑妈突然去世了。,
besides,b2,adverb,2.3967,1,7,bi'saidz,"prep. 除...之外 / adv. 而且, 此外",中高研四托,3012,3848,[43],[0],"Besides, the best have to get through the hobbledehoy age, and that's the very time they need most patience and kindness.",0,,,
