word,cefr,pos,score,freq_ch,freq_book,phon,trans,tags,bnc,frq,sids,tids,sent,sent_off,cn_mean,cn_sent,ai,ai_analysis,memo
rascal,c1,,2.5667,1,4,'ræskl,"n. 流氓, 无赖, 坏蛋, 淘气鬼",六托,20319,24088,[27],[68],That little rascal has hidden my spectacles again.,-1,n. 小淘气，调皮鬼；无赖（little rascal）,那个小淘气又把我的眼镜藏起来了。,1,"1. 逐项解析:
- rascal(n.):意思是「小淘气、调皮鬼」,常用于亲昵地称呼顽皮的孩子,带戏谑、宠溺语气,不含恶意;亦偶作「无赖、流氓」的贬义,但本句中显然指前者。
- that little rascal:that 为限定词,指「那个」;little 作形容词修饰 rascal,强调「小」,语气亲昵,像大人笑着数落小孩;整体构成名词短语,作主语。
- has hidden:现在完成时(have/has + 过去分词),表示动作发生在过去但对现在仍有影响——「藏」的结果(眼镜此刻找不到)依然存在;hide 的过去分词是 hidden,注意不是 hid。
- my spectacles:spectacles 是「眼镜」的正式旧式说法,常作复数,口语更常用 glasses;my 是所有格形容词「我的」。
- again:副词「又、再一次」,点明「藏眼镜」不是头一回,侧面印证这孩子惯于调皮,也解释了说话人又气又爱的语气。
2. 整句解读:
整句话是「那个小淘气又把我的眼镜藏起来了」。主语 that little rascal 开门见山点出肇事者;has hidden 用完成时强调「藏」的后果至今还在——眼镜眼下依然找不着;again 是点睛之笔,传达「又来了」的既视感,说明这不是第一次。语感是大人对顽劣行为的无可奈何的纵容,表面抱怨、实则喜爱,所以译文用「小淘气」而非「无赖」,并加「又」「了」还原现场的口语感。
3. 文化点:
rascal 在 19 世纪英语文学里很常见,常用来称呼淘气但心地不坏的男孩,如《小妇人》等作品中大人对小辈的戏称;与更口语的 scamp、troublemaker 相比,自带「年代感」与「亲切感」。","看着那个小屁孩蹑手蹑脚把大人的老花镜塞进抽屉,还冲你挤眉弄眼——他就是个 rascal。"
hoist,c1,,2.5133,1,2,hɒist,"n. 升高, 起重机, 推动 / v. 升起, 升高, 举起",研六托雅宝,9437,9877,[7],[16],They hoisted the basket up to the top shelf.,-1,v. 吊起，升起（hoist the flag 升旗）　n. 起重机,他们把篮子吊到顶层搁板上。,1,"1. 逐项解析:
- hoist(v.):意为「吊起、升起、举高」,指借助机械或用力把重物从低处移到高处;本句为过去式 hoisted(规则动词,直接加 -ed)。
- They:主语,指代前文提到的一群人(搬运者或大人等)。
- hoisted the basket up:hoist 后接宾语 the basket,再加副词 up 表示方向「向上」;hoist up 是常见搭配,强调把东西提升起来。
- to the top shelf:to 引出目的地,top shelf 是「顶层搁板、最高一格架子」,说明篮子最终到达的位置。
- 整体结构:主语(They)+ 谓语(hoisted)+ 宾语(the basket)+ 状语(up + to the top shelf),即「把……吊/升到某处」。
2. 整句解读:
「他们把篮子吊到顶层搁板上」。动作链条很清晰:一群人通过抬举或吊升的方式,把篮子送上了够不着的最高一格。hoist 强调借助上提的过程,与单纯的 put(放)不同,所以译作「吊」而不是「放」;这个字也暗示搁板很高、篮子需要费力才够得着。译文用「吊」与「顶层搁板」,准确还原了空间高度的差异。
3. 文化点:
hoist 最经典的画面是 hoist the flag(升旗)、hoist sail(扬帆),常见于航海、起重、庆典等场合;它让人联想到码头吊车、船帆沿桅杆升起的画面,比 lift 更带「用绞索、滑轮等工具拉上去」的机械意味。","码头边,工人们拽动滑轮绳索,沉甸甸的篮子沿吊臂缓缓腾空、升入高处——这就是 hoist。"
ingenious,c1,,2.5133,1,2,in'dʒi:njәs,"a. 灵敏的, 精巧的, 聪明的",研六托雅宝,11520,9550,[28],[21],Her ingenious device for storing the toys pleased the children.,-1,a. 心灵手巧的；巧妙的,她那给玩具收纳设计的巧思让孩子们十分满意。,1,"1. 逐项解析:
- ingenious(a.):意为「灵巧的、巧妙的、有独创性的」;形容人指「心灵手巧、点子多」,形容物品或设计指「设计巧妙」。注意它与 ingenuous(天真的、坦率的)拼写只差一个字母,极易混,务必区分。
- her ingenious device:her 是形容词性物主代词「她的」;device(n.)「装置、小器具」;ingenious 作定语修饰 device,构成「她那个巧妙的小装置」。
- for storing the toys:介词短语作后置定语,修饰 device,说明用途是「存放玩具」;for + 动名词表示「用来做某事」,storing 是 store(贮存)的动名词形式。
- pleased:即 please(v.)「使高兴、使满意」的过去式(规则加 -ed);主语是装置,所以是「(装置)让(孩子们)满意」,而非「孩子们很开心」这种主语颠倒的说法。
- 整体结构:主(her ingenious device for storing the toys)+ 谓(pleased)+ 宾(the children)。
2. 整句解读:
「她那给玩具收纳设计的巧思让孩子们十分满意」。句子的重心是那个既巧妙又实用的收纳装置:ingenious 点出「巧」,for storing the toys 点明用途,pleased 给出结果——孩子们因而很高兴。译文把 device 处理成「巧思」而非直译「装置」,是为了凸显 ingenious 的灵巧感,再把后置的用途短语前移,读起来更顺、更符合中文表达。
3. 文化点:
在《小妇人》这类小说里,孩子们常被夸 ingenious,多指他们手工制作的玩具、自发发明的游戏等;这自带「用简单材料做出巧妙设计」的手工文化味道,在今日形容科技小发明时同样适用。","小女孩用纸板和橡皮筋搭了个小盒子,玩具一放进去、一按就自动归位收纳——这玩意真 ingenious。"
surpass,c1,,2.5133,1,2,sә'pɑ:s,"vt. 超越, 凌驾, 胜过",研六托雅宝,6859,11531,[42],[53],Her little sketches surpassed all the others in the class.,-1,v. 超过，超越（surpass all expectations）,她的小素描在班里名列前茅，超过了其他所有人。,1,"1. 逐项解析:
- surpass(v.):意为「超过、超越、胜过」,是及物动词,后面直接接被超越的对象;本句为过去式 surpassed(规则动词直接加 -ed)。
- her little sketches:sketch(n.)「素描、速写画」;little 修饰 sketches,指「小幅的、随手画的」;her 表示这些画出自她手。
- surpassed all the others:all the others 即「所有其他人(的作品)」;surpass 直接带宾语,表「胜过所有的」,一个例外都没有。
- in the class:介词短语限定比较范围「在班里」,说明是班内比较。
- 常见搭配:surpass all expectations「超出所有人的预期」、surpass oneself「超常发挥」等。
2. 整句解读:
「她的小素描在班里名列前茅,超过了其他所有人」。核心其实是画作胜过他人:surpassed 表「胜出」,all the others 把比较对象铺满「一个不落」,in the class 圈定范围。译文先以「名列前茅」总起,再用「超过了其他所有人」补足 surpass 的动作感,层次分明;注意严格说主语是 sketches 而非她本人。
3. 文化点:
surpass 多用于正式书面语,如超越纪录(surpass records)、超越预期、超越自我;比 exceed 更强调「优于、凌驾」,多带褒义,在成绩比较、竞技、成就语境里很常见。","全班作业墙上,只有她那张小素描前围了一圈又一圈的人,其他画冷冷清清——她 surpass 了所有人。"
literal,c1,,2.5133,1,2,'litәrәl,"a. 逐字的, 字面上的, 文字的, 字母的 / n. 印刷错误",六宝,7706,8711,[63],[9],"""'Tisn't in mine head, it's in mine mouf,"" answered literal Demi, putting out his tongue, with a chocolate drop on it, thinking she alluded to confectionery, not ideas.",52,a. 字面的；刻板的；（比喻义）实心眼的,“‘它不在我脑（头）袋里，在我嘴(sou)里。’”较真的德米说着，吐了吐舌头，上面还挂着一颗巧克力……,,"1. 逐项解析:
- 'Tisn't = it isn't(缩略),是口语化的古老缩略形式;mine 在这里是「我的」的旧式/方言体,现代英语用 my,此处刻意模仿小孩口音。
- mouf = mouth 的口音拼写(把 th 读成 f),前文的 head 也念成 'ead——整体是小孩德米奶声奶气的发音。
- answered literal Demi:Demi 是小孩的名字;literal 在此作形容词修饰人名,意为「实心眼的、较真的、只按字面理解的」——他听什么就只照字面理解。
- putting out his tongue:分词短语,put out 意为「伸出」,说他回答时伸出舌头,好让人看见舌头上有东西。
- with a chocolate drop on it:with 独立结构,补充细节:舌头上还搁着一颗巧克力滴糖(chocolate drop,一种圆粒巧克力糖)。
- thinking she alluded to confectionery, not ideas:分词短语表伴随原因。alluded(超纲词)是 allude(to) v. 的过去式,意为「暗指、含蓄地提到」;confectionery(超纲词)n. 糖果、甜食(总称);ideas 指「想法」。他心想,对方(大人)说的「东西」是指糖果甜食,而不是脑子里的念头。
2. 整句解读:
这个画面极其生动:此前大人大概说了句「你的……在脑子里(in your head)」之类的话,较真的小德米以为指的是嘴里的糖,于是伸着舌头、舌尖上搁着一颗巧克力,答道:「不在我的脑(头)袋里,在我嘴(sou)里。」他按字面来理解每句话,把大人的比喻听成了关于糖果的话,舌尖的巧克力就是「证据」。literal 一词精准刻画了这个「只认字面、不懂引申」的孩子气性格;译文保留「脑(头)袋」「嘴(sou)」的注音,是为了还原原文口音特色,结尾的省略号也呼应他没说完的话和那颗糖的滑稽画面。
3. 文化点:
这是《小妇人》中的典型场景。19 世纪小说常用拼写变体('Tisn't、mouf、mine)来表现儿童口音或方言;confectionery 泛指当时聚会上的糖果点心,把 mind(想法)听成「糖」这种同音误会,正是「字面理解者」的经典笑料,恰好点出 literal「只按字面、不作引申」的含义。","小孩把大人说的「东西在脑子里」听成「糖在嘴里」,当场伸舌头亮出那粒巧克力给他看——literal 就是这个实心眼。"
microscopic,c1,,2.4867,1,1,maikrә'skɔpik,"a. 显微镜的, 用显微镜可见的, 微观的, (非正式)极微小的, 细微的",六托宝,9581,12134,[5],[11],He examined the tiny lettering with microscopic care.,-1,a. 微小的；显微镜的,他以显微镜般的仔细检查那些细小的字迹。,1,"1. 逐项解析:
- microscopic(a.):由 micro-(极小的、显微镜的)+ scope(观察镜)+ -ic(形容词后缀)构成;有两层含义:①极微小的;②显微镜的、需显微观察的。本句是把「仔细程度」比作显微镜,属第二义的比喻引申——细致得像用显微镜看。
- He:主语,指代前文的某个人(校对者、收藏家或老人等)。
- examined:examine(v.)「仔细检查、考察」的过去式(规则加 -ed),强调认真查看细节。
- the tiny lettering:lettering(n.)「(铭刻或印刷的)字迹、文字」;tiny(a.)「极小的」,与后文的 microscopic 互相呼应。
- with microscopic care:介词短语作方式状语,with + 抽象名词表示「以……的方式」;microscopic care 即「显微镜般的细心、一丝不苟」,care 在此是名词「仔细、用心」。
- 整体结构:主语(He)+ 谓语(examined)+ 宾语(the tiny lettering)+ 方式状语(with microscopic care)。
2. 整句解读:
「他以显微镜般的仔细检查那些细小的字迹」。同一画面里,对象是「细小的」(tiny),态度却是「显微级的」(microscopic),两处夸张互相关联:字本来就小,他还看得格外认真。microscopic 修饰的是 care 而非 lettering,取其比喻义作「显微镜般」,道出用心的程度到了极处。译文加「般」字把比喻挑明,既准确又传神。
3. 文化点:
microscope(显微镜)在 19 世纪是科学普及的标志物之一,文学里常用 microscopic 打比方,强调极致的细心或极小的尺寸;同时它提醒注意 micro-(微小)与 macro-(宏观)、mega-(巨大)等前缀的构词家族关系。","他眯着眼,把脸贴到旧纸片上,连笔画墨点的边缘都看得一清二楚——那份认真规格可以达到显微镜级,正是 microscopic。"
alphabet,c1,,2.4867,1,1,'ælfәbit,n. 字母,高研四六,9190,11157,[5],[41],Demi learned his alphabet at a wonderfully early age.,-1,n. 字母表,德米小小年纪就学会了字母表。,1,"1. 逐项解析:
- Demi:人名,小说《小妇人》里的小男孩「德米」,作全句主语。
- learned:learn 的过去式,「学会、学会使用」,过去时说明这是已经完成的事。
- his alphabet:his 是物主代词「他的」;alphabet 是名词「字母表」,指整套 A–Z 英文字母系统。learn one's alphabet 是「学会认字母、识字入门」的常见说法,不是「学习某人的字母表」。
- at a wonderfully early age:at an early age 是固定搭配,「在很小的时候」,中间插入副词 wonderfully 来强调。wonderfully 是超纲词,由 wonder(奇迹、惊奇)+ -ful(形容词后缀)+ -ly(副词后缀)构成,相当于 very,多一层「令人难以置信地」的语气。
- age:名词「年龄」。
2. 整句解读:
全句字面是「德米在令人惊讶地幼小的年纪就学会了字母表」。learned his alphabet 强调「已经会了」,wonderfully early 把「早」顶到「不可思议」的高度,透出叙述者对这小孩聪慧的惊叹与喜爱。中文译成「小小年纪就学会了字母表」,用口语化的「小小年纪」对应 wonderfully early,「就」字加重语气,轻快俏皮,比直译「在非常早的年龄」更有画面感,更像个大人夸孩子。
3. 文化点:《小妇人》是 19 世纪美国作家路易莎·梅·奥尔科特的家庭小说,德米是梅格(Meg)的大儿子。19 世纪中产阶级家庭重视幼儿启蒙,教孩子认字母表、背字母是很普遍的学前功课,所以「小小年纪就学会字母表」在当时是值得大人炫耀的懂事表现。","小豆丁踮起脚,指着墙上的字母挂图,从 A 一路奶声奶气念到 Z,念完还回头眼巴巴等人夸。"
inventor,c1,,2.4867,1,1,in'ventә,n. 发明家,高四六,8188,10125,[7],[37],The boy believed himself a great inventor with his box of tools.,-1,n. 发明家，发明者,那男孩觉得自己有了那箱工具就是大发明家。,1,"1. 逐项解析:
- The boy:特指前文出现过的小男孩,作主语。
- believed himself a great inventor:believe 接「宾语 + 名词补足语」的结构,相当于 believed himself (to be) a great inventor,即「认为自己是一名大发明家」;himself 是反身代词作宾语,强调「他自己这么以为」,带有主观色彩。
- a great inventor:great 在这里是「了不起的、伟大的」;inventor 由 invent(发明)+ -or(表人的后缀)构成,「发明家、发明者」。注意音标 inˈventə,末尾音节弱读成 ə。
- with his box of tools:with 表示「带着、凭着」,his box of tools「他的那箱工具」,tools 是 tool 的复数。这一状语点出他这股自信的来源。
2. 整句解读:
整句意为:这男孩凭着一箱工具,就深信自己是个了不起的大发明家。believed himself 写出孩子自我陶醉的心理——「自以为是」不等于「真的是」,叙述语气因此带着成人看小孩的幽默与宠溺。译文「觉得自己有了那箱工具就是大发明家」用一个「就」字,把这个孩子气的等式(工具 = 发明家)点破,读来机灵又好笑。
3. 文化点:19 世纪正值第二次工业革命,发明家在美国是备受尊崇的形象。孩子摆弄工具、自称要当发明家,在那个时代是典型的儿童游戏,也暗含社会对实用手艺的推崇。","小男孩把满箱工具哗啦倒了一桌,双手叉腰,神气活现地宣布自己是全宇宙最伟大的发明家。"
nourish,c1,,2.4867,1,1,'nә:riʃ,"vt. 滋养, 使健壮, 怀有",研六托雅宝,10239,11545,[13],[27],"""Me loves evvybody,"" she once said, opening her arms, with her spoon in one hand, and her mug in the other, as if eager to embrace and nourish the whole world.",135,v. 滋养，养育；怀有（希望等）,“我（喜）欢每一个人。”她有一次说，张开双臂，一手拿小勺，一手拿杯，仿佛要把全世界都抱进怀里。,,"1. 逐项解析:
- 直接引语「Me loves evvybody」:这是幼儿腔。Me 本该用主格 I,却用了宾格;loves 本该用 love,却带上了第三人称的 -s;evvybody 是 everybody 黏糊糊的宝宝音。三处「小错」合在一起,就是在模仿小娃娃圆滚滚的发音与语法。译文译成「我(喜)欢每一个人」,括号正是提示她「喜欢」说成了一团含糊的音。
- she once said:once「有一次」,说明这是回忆里的一个瞬间。
- opening her arms:open one's arms「张开双臂」,分词短语作伴随状语,描摹她说话时的姿态。
- with her spoon in one hand, and her mug in the other:with + 宾语 + 介词短语的复合结构,表示「一手拿着小勺、另一手拿着杯子」的伴随状态;mug 指带柄的杯子(马克杯),in the other 呼应前面的 one hand,省略了 hand。
- as if eager to embrace and nourish the whole world:as if + 形容词短语,省略了 she were,相当于 as if she were eager to …;eager「热切的、急不可耐的」;embrace「拥抱」;nourish 是目标词,「滋养、喂养、养育」;whole「整个的」,连用 the whole world 是夸张的说法。
2. 整句解读:
小娃娃一边奶声奶气喊「我爱每一个人」,一边张着两条小胳膊、左右手各拿勺和杯,那架势就像恨不得把全世界都搂进怀里,再一口一口喂饭。opening、with 复合结构、as if 短语层层铺开,从声音写到姿态再写到神情,把幼儿「爱 = 抱抱 + 喂饭」的朴素逻辑表现得淋漓尽致。中文译文把 embrace and nourish 合并成「把全世界都抱进怀里」这一动作,既俏皮又传神。
3. 文化点:这是《小妇人》里极出名的一段幼儿特写。一手捧勺、一手握杯、用童言表爱,是 19 世纪家庭小说以细节写天真、用幼儿视角烘托家庭温情的典型笔法。","奶娃娃张开小胳膊,一手小勺一手小杯,像要把全世界都搂进怀里喂两口饭。"
shrewd,c1,,2.4867,1,1,ʃru:d,"a. 精明的, 锐利的, 剧烈的, 机灵的, 厉害的",研六托雅宝,11036,8648,[31],[44],She was too shrewd to be taken in by such a story.,-1,a. 精明的，敏锐的,她太精明了，不会被这种故事骗到。,1,"1. 逐项解析:
- She:她,指上文提到的某个人物。
- was too shrewd to be taken in:核心句式 too + 形容词 + to do,「太……以至于不能……」。shrewd 是目标词,形容词「精明的、敏锐的」,指对人、对事有犀利的判断力,能看穿表象;be taken in 是 take in(欺骗、蒙蔽)的被动式,即「被骗、上当」,整个短语自带否定的结果。
- by such a story:by 引出施动者,「被……所骗」;such a story「这样一种说法」,story 在这里不作「故事」讲,而指「编出来骗人的说辞、幌子」。
2. 整句解读:
她精明得很,精明到这种编出来的说辞根本骗不了她。too … to … 句式把「精明」自动推到了「不会被骗」的必然结果上,语气冷静笃定,隐隐含着对说谎者的轻视和对她的佩服。译文「她太精明了,不会被这种故事骗到」用「太……不会……」把隐含的否定结果显化,读起来干脆利落。
3. 语用点:shrewd 夸的是「明世故、识人心」,和 smart、clever 侧重机灵聪明不同,多用来形容有生活历练、不容易上当的人,是偏褒义的处世评价。","她眼珠一转,对方话还没编完,她心里已经把那套说辞戳成了筛子。"
