word,cefr,pos,score,freq_ch,freq_book,phon,trans,tags,bnc,frq,sids,tids,sent,sent_off,cn_mean,cn_sent,ai,ai_analysis,memo
revive,c1,verb,2.5667,1,4,ri'vaiv,"vt. 使苏醒, 使复兴, 使振奋, 回想起, 重播 / vi. 苏醒, 复活, 复兴, 恢复精神",研六托雅宝,5278,4528,[38],[3],"Jo started up, revived the blaze, and crept to the bedside, hoping Beth slept.",15,v. 使苏醒；使复兴；重新点燃（revive the blaze）,乔猛地惊醒，重新拨旺炉火，蹑手蹑脚走到床边，只盼贝丝已经睡熟了。,,"1. 逐项解析：
1. Jo：人名，美国作家路易莎·梅·奥尔科特《小妇人》中的二姐「乔」，性格活泼、性急而重情。
2. started up：start 的过去式加副词 up，固定搭配，意为「猛地惊起／霍地坐起」，start 此处不是「开始」，而是「惊动、本能地弹起」。
3. revived the blaze：revive 规则动词过去式，本义「使复活、使苏醒」，此处宾语是 blaze（熊熊炉火），引申为「重新拨旺炉火」，把将熄的火弄旺。
4. crept：creep（爬行、蹑手蹑脚）的不规则过去式，写出动作之轻，怕惊动别人。
5. to the bedside：介词短语作地点状语。bedside 是超纲词，由 bed（床）＋side（边）构成的合成名词，意为「床边、床旁」，the bedside 特指病床之侧。
6. hoping Beth slept：hoping 为现在分词，作伴随状语，表示「一边（走近）一边盼着」；slept 是 sleep 的过去式，hope 后接宾语从句，从句用一般过去时只是呼应主句的过去语境，表示「盼着贝丝已经睡着了」，并非虚拟语气。

2. 整句解读：
整句用 and 把四个动作一气呵成地连缀起来：乔猛地惊醒，拨旺炉火，蹑手蹑脚走到床边，心里指望贝丝已睡熟。started up 写瞬间的惊起，revived the blaze 写为病人添火取暖的温存，crept 强调放轻脚步，hoping 则点明她此行的用意是探病而不愿吵醒贝丝。动作连贯、节奏急促却压抑着声息，恰合深夜看护气氛。中文译文依次用「猛地惊醒」「拨旺炉火」「蹑手蹑脚走到床边」「只盼……已经睡熟」对照四个动作，最后用「只盼」译 hoping，把祈愿的语气和牵挂的心情一并带出，也暗示贝丝病势沉重、随时可能被惊醒。

3. 文化点：
此句出自《小妇人》描写贝丝病重的一章。19 世纪美国新英格兰的冬夜没有电灯与暖气，炉火（blaze）既是取暖也是照明的中心，「半夜拨旺炉火」是照料病人的日常动作；bedside 这类合成词也流露出以家庭为病房的传统。向来假小子气十足的乔此刻动作轻柔，和她平日形象形成对照，凸显她对贝丝的深爱。",火苗已经奄奄一息，被手轻轻一拨，忽然腾地一下重新亮起来，照出床边那一圈暖光。
ripple,c1,,2.54,1,3,'ripl,"n. 涟波, 涟漪, 波纹, 粗钢梳 / vt. 使起涟漪 / vi. 起微波, 起潺潺声",六雅宝,8123,9741,[27],[8],Earthly joys and hopes and sorrows Break like ripples on the strand Of the deep and solemn river Where her willing feet now stand.,46,n. 涟漪，波纹　v. 起涟漪,“尘世的欢乐、希望与忧伤，都破碎成岸边的涟漪——在那深沉庄严的河上，她的船便停泊在那里。”,,"1. 逐项解析：
1. Earthly：超纲词。earth（大地）＋后缀 -ly 构成形容词，意为「尘世的、世俗的」，与「天国的、彼岸的」相对，含「既美好又短暂」的况味；句首大写是诗歌行首惯例。
2. joys and hopes and sorrows：三个并列名词，反复用 and 连接，强调收尽人生种种悲欢。
3. Break：不及物动词「破碎、破灭」，主语是复数（Earthly joys and hopes and sorrows 三者并列），故用原形。break like ripples 即「像涟漪一样破散」。
4. like ripples on the strand：明喻。ripples 是目标词，名词「涟漪、波纹」，水面上此起彼伏的细小圆纹；strand 也是目标词，名词「河岸、水滨」，on the strand 指「在岸边」。
5. Of the deep and solemn river：of 短语后置，修饰 strand，即 the strand of the deep and solemn river「那条深沉而庄严的河的岸边」；deep 言其深，solemn 言其肃穆，共同指向死亡之河。
6. Where her willing feet now stand：where 引导定语从句修饰 river；willing 意为「心甘情愿的」，her willing feet now stand 直译「她心甘情愿的双足如今所站之处」，暗示她已站上对岸。

2. 整句解读：
诗句大意：尘世一切的欢乐、希望与忧伤，都像岸边的涟漪一般破碎消散——在那条深沉而庄严、她如今甘愿立足其岸的河上。break like ripples 是全句之眼：涟漪泛起即没、一触即碎，正比喻人生悲欢的短暂与虚空；strand 既是意象落点，又点出此岸与彼岸的界限。音韵上 sorrows 与 strand、river 与 stand 两两押韵，读来低回。中文译文以「破碎成岸边的涟漪」直取比喻，末句转译为「她的船便停泊在那里」，以船代足，把「站在对岸」化成一幅安泊画面，贴合汉语诗歌的含蓄。

3. 文化点：
这是《小妇人》中贝丝离世时的挽歌诗句。河（river）是 19 世纪基督教文化的生死象征，此岸为生、彼岸为死，与中国文化里的「忘川」「彼岸」异曲同工；死亡被描画成渡河回家，而逝者 willingly（甘愿）又安详，正合贝丝温顺虔诚的品性。",一粒石子落进深河，一圈圈小圆纹荡开又悄悄散没，就像人生那点悲欢在岸边一碰就碎。
rebellion,c1,noun,2.5133,1,2,ri'beljәn,"n. 谋反, 叛乱, 反抗",研四六托,6331,5367,[13],[25],"A sad eclipse of the serene soul, a sharp struggle of the young life with death, but both were mercifully brief, and then the natural rebellion over, the old peace returned more beautiful than ever.",134,n. 反抗，叛逆（in rebellion against）,那颗宁静灵魂的一次可悲黯淡，年轻生命与死亡的一场剧烈搏斗，好在两者都短暂而有情……,,"1. 逐项解析：
1. A sad eclipse of the serene soul：eclipse 本义「日食、月食」，此处名词转喻「光明被遮、黯然失色」；serene 是超纲词，形容词「宁静安详的」。整个名词短语意为「这颗宁静灵魂的一次可悲的黯然」，说的是贝丝精神上那段黯淡时期。
2. a sharp struggle of the young life with death：sharp「剧烈的」，struggle with death「与死亡搏斗」，the young life 指年轻的生命（贝丝）。
3. but both were mercifully brief：both 指上文 eclipse 与 struggle 二者；mercifully 是超纲词，由 mercy（仁慈）＋-ful＋-ly 构成，副词「幸运地、还好、谢天谢地」，带着如释重负的温情；brief「短暂的」，作表语。
4. the natural rebellion over：rebellion 是目标词，名词「反抗、叛逆」，此处指病人对死亡与命运的本能挣扎、不甘；the natural 揭示这抗拒是人之常情；over 作表语，意为「过去、结束」，即 after the natural rebellion was over。
5. the old peace returned more beautiful than ever：the old peace「旧日的那份平静」作主语，returned「归来」，more beautiful than ever「比以往更美好」。

2. 整句解读：
整句先并陈两件事——「可悲的黯然」与「剧烈的搏斗」，用 but 一转，庆幸二者都短暂，再用 then 引出结局：那自然的反抗过后，往日的平静回归，且比从前更美。rebellion 在这里不是对权威的叛逆，而是垂死者对死亡的抗拒、挣扎，over 一词轻轻一收，恰像风暴止息、尘埃落定。句子口气很像悼文旁白，前两句低沉，一转而舒展，译文以「好在」「短暂而有情」对应 mercifully brief，用「有情」译出 mercifully 的慈悯，用「黯淡」「搏斗」一一应对 eclipse 与 struggle，节奏与原文低回—舒缓的起伏相合。

3. 文化点：
此段出自《小妇人》贝丝弥留之际的叙述。19 世纪的英美家庭文学把「平静离世」视为美德与恩赐，将临终的挣扎称作 rebellion（对死亡的抗拒），一旦反抗止息、平静归来，便写得如获宽慰。以 eclipse 这一天文现象喻灵魂受蔽，也体现了那个时代以天象设喻的行文风尚。",病榻上那只手不服气地攥了攥被角，像烛火不肯熄灭地扑腾几下，风一停，火苗安安静静立住，一切又亮了。
renew,c1,verb,2.5133,1,2,ri'nju:,"vt. 使更新, 使恢复, 复兴, 修补, 补充, 继续, 重订, 重申, 续借 / vi. 更新, 重新开始",研四六托,5526,4932,[15],[29],The evening air renewed their spirits after the long day.,-1,v. 更新，恢复；重新开始,漫长的一天之后，傍晚的空气让他们重新振作起来。,1,"1. 逐项解析：
1. The evening air：句子的主语，「傍晚的空气」，evening 是名词作定语修饰 air，指日落后的清凉晚风。
2. renewed：renew 的过去式，规则动词。renew 由前缀 re-（再、重新）＋new（新的）构成，本义「使重新变新」，引申为「使恢复、使振作」。
3. their spirits：宾语。spirits 用复数，指「精神、心情、兴致」，不是「鬼魂」。
4. after the long day：介词短语作时间状语，「在漫长的一天之后」，long day 指辛苦漫长的一天。
5. 全句为典型的「主—谓—宾＋状语」简单句，动词用过去时叙述已发生之事。

2. 整句解读：
句子平易顺口，画面也清爽：劳作一天后精神几近耗尽，傍晚的凉风一吹，人的心情又像被重新充满了。renew 暗含「焕然一新」的意象——不是简单地「恢复」，而是像回到崭新状态那样重新振作；译文没有直译「更新精神」，而是译作「重新振作起来」，正是把抽象动作落成中文最自然的说法。整体语气轻快释然，有落日余晖里松一口气的惬意。

3. 文化点：
欧美文学与日常生活里常有「晚风（evening air）提神解乏」的说法，黄昏散步、庭院闲坐被视为一天劳碌后最好的放松；放在《小妇人》这类家庭日常小说的语境中也正合适。renew 一词还有「续约、续借、更新证件」等现代用法，值得顺带记住。",累了一整天的人坐在暮色里，晚风刷过脸颊，像给瘪掉的气球重新吹进一口气，整个人又挺起来了。
henceforth,c1,,2.5133,1,2,hens'fɒ:θ,"adv. 自此以后, 今后",研六雅,17401,11925,[34],[0],"Henceforth, safe across the river, I shall see forever more A beloved, household spirit Waiting for me on the shore.",0,adv. 从今以后,“从此平安渡过了河，我将永远望见——一个亲爱的、家庭的魂灵，在对岸等着我。”,,"1. 逐项解析：
1. Henceforth：句首副词，意为「从今以后、自此以后」，由 hence（由此）＋forth（向前）复合而成，语感庄重、书面化，多用于诗歌、宣言或郑重宣告。
2. safe across the river：safe 是形容词，此处作状语／补语，意为「平安地」；across the river「渡过河之后」，合起来指「平安渡河之后」——在诗中即「安然离世之后」。
3. I shall see for evermore a beloved, household spirit：shall 用于第一人称，表达将来与郑重承诺的语气；for evermore「永远、直至永远」；see 的宾语是 a beloved, household spirit「一位亲爱的、属于家的魂灵」；beloved 意为「心爱的」，household「家庭的、家里的」，spirit 此处指「魂灵、亡灵」。
4. Waiting for me on the shore：现在分词短语作后置定语，修饰 preceding 的 spirit，意为「在对岸等待我的」；on the shore「在对岸」。

2. 整句解读：
诗行大意：自此以后，我已经平安渡过了那条河，将永远望见一位亲爱的家人魂魄立在彼岸，等着我。henceforth 放在句首，像一声庄重的宣告，把此后的人生时间一把推开；shall 与 for evermore 叠用，语气虔敬而绵长，营造出永不消逝的画面。waiting for me on the shore 是整句最动人的收束：彼岸有人守候，死亡便不再狰狞，反而像回家。中文译文断作两行，用破折号领出「亲爱的、家庭的魂灵」，再以「在对岸等着我」译 waiting for me on the shore，保留了诗味与守候的温情。

3. 文化点：
这是《小妇人》关于贝丝离世的挽诗，与同组诗中「河流为生死之界、彼岸有人等待」的意象一脉相承。19 世纪基督教浪漫传统中，逝去的亲人会在彼岸等候生者，henceforth 这类古典副词也与挽诗哀而不伤的庄重口吻相配。",站在河对岸回头，从这一刻起，河这边的一切都成了「从此以前」；有个身影在对岸挥手，说要一直等你。
strand,c1,noun,2.4867,1,1,strænd,"n. (绳索的)股, 绳, 串, 海滨, 河岸 / vi. 搁浅 / vt. 使搁浅, 使落后, 使陷于困境, 弄断, 搓",托宝,5344,4562,[27],[11],Earthly joys and hopes and sorrows Break like ripples on the strand Of the deep and solemn river Where her willing feet now stand.,61,n. 河岸，海滨；一缕（线）　v. 使搁浅,“尘世的欢乐、希望与忧伤，都破碎成岸边的涟漪——在那深沉庄严的河上……”,,"1. 逐项解析：
1. 本句与目标词 ripple 出自同一句诗，此处重点落在 strand：on the strand 是介词短语作地点状语，strand 是目标词，名词「（河、海的）岸、水滨」，带有文学与古雅色彩，比日常的 bank 更富诗意与庄严感。
2. Break like ripples on the strand：主语是 Earthly joys and hopes and sorrows（尘世的欢乐、希望与忧伤），break 作不及物动词「破碎、破灭」；like ripples「像涟漪一样」，on the strand「在岸边」，即这些悲欢如同被岸拍碎又复归于岸的涟漪。
3. Of the deep and solemn river：of 短语修饰 strand，即 the strand of the deep and solemn river「那条深沉而庄严之河的水岸」；deep 与 solemn 修饰 river，为「死亡之河」定下调子。
4. Where her willing feet now stand：where 引导定语从句，先行词是 river；willing 意为「心甘情愿的」，feet now stand 说明她已立身于河的对岸。
5. 倒装与后置：本可写作 the strand of the river，诗人把 of 短语移到句末，既补足韵律与押韵（sorrows—strand、river—stand），又让「深沉的河」分两处呈现，造成回环。

2. 整句解读：
诗句连读：尘世间的欢、盼、忧，都像岸边的涟漪一般破散消逝——在那条深沉而庄严、她如今甘愿立足的河上。strand（河岸）正是全句意象的重心：涟漪拍岸即散，暗喻人生悲欢短暂易逝；而岸又是此岸与彼岸的界限，她「双足立于其上」，暗示已渡河抵达对岸，肉身虽散、魂灵得安。音韵上 sorrows 与 strand、river 与 stand 押韵，读来低回往复。中文译文以「都破碎成岸边的涟漪」承接比喻，末句化作「她的船便停泊在那里」，把「站在对岸」转为安泊画面，愈觉平静。

3. 文化点：
与 ripple 同处《小妇人》贝丝的挽诗中，河为生死之界、彼岸为安息之所，可参照中文意境里的「忘川」。strand 一词多见于诗歌与《圣经》体文字，本身即是「河岸」的诗化称呼，用在这里正与全诗的宗教性宁静相契合。",看见一条大河，水波一浪一浪拍在沙土岸边上，激起白沫又散开——那就是浪花散落在岸边的那一刻。
strife,c1,,2.4867,1,1,straif,"n. 争吵, 竞争, 冲突",研六托宝,10875,11438,[28],[11],"O my sister, passing from me, Out of human care and strife, Leave me, as a gift, those virtues Which have beautified your life.",52,n. 冲突，纷争；斗争,“哦，我的姐妹，你正要离开我，离开人间的牵绊与纷扰；请把那些美德留给我作礼物，它们曾照亮……”,,"1. 逐项解析
O my sister——呼语（vocative），以 O 起句，表达强烈的呼告与哀叹；passing from me——现在分词短语作伴随/时间状语，pass 意为「离去」，pass from me 即「从我身边离开」，在诗语境下暗指永别；Out of human care and strife——介词短语承接 passing，care 此处指「牵挂、操劳」，strife 为目标词，意为「冲突、纷争、苦斗」，两词并提，慨叹人间忙碌与纷扰；Leave me, as a gift, those virtues——祈使句，leave 意为「把……留给」，as a gift 为插入语「作为礼物」，those virtues「那些美德」，正常语序为 leave those virtues to me as a gift；which have beautified your life——定语从句修饰 virtues，which 作从句主语，have beautified 为现在完成时，beautify（超纲词）意为「使……美丽」，beautify one's life「使某人的生命生辉」。全句无连接词，靠并列与分词结构自然衔接，是典型的诗歌句式。
2. 整句解读
这是临别（或临终）嘱托的口吻：你要离开我，离开尘世的操劳与纷争，那就把你那些曾让生命发光的美德当作礼物留给我。care and strife 并列，「牵挂」与「争斗」相称，把凡尘生活的辛劳与动荡一笔道尽；strife 在此不单指「冲突」，更带「尘世苦役」的无力感，译文以「牵绊与纷扰」对应，忠实地保留了这份余味。全句祈使与告白交织、忧伤而庄重，点出「美德能超越生死而留存」的主旨。
3. 文化点
此句出自路易莎·梅·奥尔科特《小妇人》（Little Women）中的诗歌段落，属悼亡、道别语境下的挽歌式文字。19 世纪英语文学常用 pass from 委婉指「离世、离开尘世」，strife 也常见于宗教与挽歌语汇，指「人世间的一切争执与苦役」；明白这层背景，便不难理解 care 与 strife 为何成对出现。",两个火把在风里互相顶着烧，火星乱溅，把整间屋子都搅得焦躁——冲突就是这样烧起来的。
aspiration,c1,noun,2.4867,1,1,.æspә'reiʃәn,"n. 热望, 志向, 渴望",六托雅宝,5607,4763,[33],[16],"For the touch of grief will render My wild nature more serene, Give to life new aspirations, A new trust in the unseen.",80,n. 志向，抱负；渴望（aspirations 愿景）,“因为悲伤的抚触将使我的野性本心变得宁静，给生命以新的志向，给人间以新的信任……”,,"1. 逐项解析
For——连词，表原因，「因为」；the touch of grief——名词短语，touch「接触、触动」，grief「悲伤」，合为「悲伤的触碰」，是比喻用法；will render——render 意为「使……变为」，构成 render + 宾语 + 形容词补语结构，will 表将来；my wild nature——「我狂野的性情」，nature 此处指「本性、天性」，wild 有「不羁的」之意；more serene——比较级，「更加宁静安详」，serene 为超纲词，意为「平静的、安详的」，多形容心境或景色，文学色彩很浓；Give to life new aspirations——give 接双宾语，正常语序为 give new aspirations to life，「赋予生命以新的志向」；aspiration 为目标词，名词，「抱负、志向、渴望」，常用复数形式，后接 for 或不定式表渴望之物；A new trust in the unseen——与上一分句排比，trust in「对……的信任」，the unseen「看不见之物、冥冥之中的事物」，多指来世或天意。
2. 整句解读
全句意为：因为悲伤的触动，会让我的野性本心变得平和，给生命注入新的向往，也唤起对冥冥之物的崭新信任。三分句层层递进——从「心转宁静」到「志有所向」再到「信有所归」，情绪由沉郁逐步回暖。译文以两行排比对齐 trust 与 aspirations，贴合原句的对仗；aspirations 译作「志向」，比「抱负」更契合诗句面向新生、面向未来的感彩。
3. 文化点
本句同样出自《小妇人》中祷念、道别式的诗歌段落。the unseen（看不见的事物）带有宗教与玄学色彩，在 19 世纪英语文学与清教文化中通常暗指上帝、来世或冥冥天意；「对 unseen 建立新的信任」，暗示经历悲伤后重拾信念，是全诗情感转折的支点。",石缝里一颗种子拼命往上拱，拱出的那截嫩芽，就是抱负伸向天空的模样。
gratitude,b2,,2.4333,1,14,'grætitju:d,n. 感激之情,研四六托雅宝,7058,6369,[7],[37],She could not find words enough to express her gratitude.,-1,n. 感激，感谢（express gratitude）,她激动得找不到足够的言辞来表达感激。,1,"1. 逐项解析
She——主语；could not find——could 为情态动词表能力，否定式「无法找到」；words enough——enough 修饰名词可前可后，此处为 words enough「足够的言辞」；to express her gratitude——不定式短语作目的状语，express「表达」，gratitude 为目标词，名词「感激、感谢」，常见搭配 express/show gratitude to sb for sth（为某事向某人表达感谢）。find words to… 是惯用表达，意为「设法找到恰当的言辞去……」。
2. 整句解读
直译是「她找不到足够的言辞去表达她的感激」，言外之意是她感激之情太过强烈，语言已经不够用。译文给「找不到言辞」补出「激动得」，把「因情绪过满而失语」的状态点破，语气更自然顺口。全句字面在写「不能」，要表达的却是「太多」，以退为进，反而更烘托出感激之深。",手捧一杯热茶舍不得放下，那点烫手的温度，就是还没说出口的感激。
soften,b2,,2.4233,1,8,'sɒftn,"v. (使)变柔软, (使)变柔和",六,4869,6090,[20],[11],The sight of the sleeping child softened her angry heart.,-1,v. 使变软；使缓和；使心软,看到熟睡的孩子，她愤怒的心软了下来。,1,"1. 逐项解析
The sight of the sleeping child——名词短语作主语，the sight of「……的景象、看到……」；sleeping 为现在分词作定语修饰 child，意为「熟睡的、睡着的」；softened——谓语动词，soften 的过去式，目标词，「使变软、使缓和」，此处抽象引申为「使（心）变软、使心慈」；her angry heart——宾语，「她愤怒的心」，heart 在此指代人的情感与心肠。soften one's heart 是常见搭配，意为「打动心肠、消解怒火」。
2. 整句解读
全句「看到熟睡的孩子，她愤怒的心软了下来」。把「所见之物」放在句首作主语，本身就是强调——改变她的不是别的，正是孩子安睡这一个画面。soften 由「变柔软」引申到「心软」，一动一静对比鲜明；译文把动词 softened 转述为「软了下来」，保留了原句「硬→软」转化的画面感，而「愤怒的心」的直译也完全符合中文表达。",一块冻硬的黄油贴进掌心，慢慢化成柔软的弧度——再硬的心也经不起这样的暖。
