word,cefr,pos,score,freq_ch,freq_book,phon,trans,tags,bnc,frq,sids,tids,sent,sent_off,cn_mean,cn_sent,ai,ai_analysis,memo
lid,b2,,2.6033,4,8,lid,"n. 盖子, 限制, 眼睑 / vt. 给...盖盖子",高研四六,4658,4537,"[145, 146, 151, 154]","[6, 4, 9, 3]","Meg on the first lid, smooth and fair.",17,n. 盖子（on the lid）；眼睑,梅格躺在那口小箱的第一格里，安详而美丽。,,"1. 逐项解析
Meg 是主语,后接介词短语 on the first lid 作表语,句子省略了系动词 was,补全应为 Meg was on the first lid,这是静态描写里常见的省略句式。the first lid 中的 lid 本义是“盖子、盖板”,这里指那口大木箱第一格的盖板——四个女孩睡在改装成床的木箱里,梅格就躺在第一块盖板上。smooth and fair 是两个形容词作补足成分,进一步说明梅格:smooth 指皮肤光滑细嫩,fair 指面容白皙清丽,是英语里形容女子貌美的雅词。
2. 整句解读
这句话像一幅定格画面:木箱大床上,梅格躺在第一块盖板上,肤质光滑、容貌清丽,睡态安详。smooth and fair 既写外貌,也透出一种安稳恬静的气息,所以中文译成“安详而美丽”,把 fair 的“美丽”与画面里安静的氛围揉在一起,读者仿佛能看到这位少女安睡的模样。整句只保留场景成分而省去动词,画面感反而更强,是文学里典型的速写笔法。
3. 文化点
在 19 世纪的美国清贫人家,孩子睡在大号打包木箱里、把箱盖当床板的情形并不少见,这一细节也透出马奇一家当时家境的拮据,以及孩子们苦中作乐、安于简朴的性情。","眼皮像小箱的盖板,轻轻一合,黑暗就来了——梅格就那样躺在盖板上,安静又好看。"
paddle,c1,,2.54,1,3,'pædl,"n. 桨, 划桨, 明轮翼 / vi. 划桨, 戏水, 涉水 / vt. 用桨划, 划船运送, 搅, 拌",高研托雅,9187,10365,[39],[74],The ducks paddled about the sunny pond.,-1,v. 划桨；戏水　n. 桨,鸭子在阳光下的池塘里游来游去。,1,"1. 逐项解析
The ducks 是主语,泛指池塘上的那群鸭子;paddled 是 paddle 的过去式,作谓语动词,paddle 本义是“用短桨划水”,引申为鸭子用脚蹼像桨一样拨水游动,即“戏水、划水”;about 在此是副词,表示“四处、到处”,相当于 around 或 in and around;the sunny pond 是介词 about 的宾语,paddle about the pond 意为“在池塘里游来游去”。整句是一个标准的“主谓+副词+介词短语”结构。
2. 整句解读
画面明亮轻快:阳光洒满池塘,鸭子们用脚蹼一下一下拨着水,在波光粼粼的水面上闲适地转来转去。paddle 自带“一下一下拨水”的动作感,比 swim 更传神、更有画面;译文把 paddle about 译成“游来游去”,准确又有闲情。整句节奏舒缓,像一幅阳光下的田园小景。
3. 文化点
在英文童书和自然文学里,鸭子戏水最常用的动词就是 paddle 而不是 swim,这是小鸭子最典型的可爱动作;另一个常用说法是 paddle in the water(在水里扑腾),婴儿在浅水里戏耍也用 paddle。它同形的名词“短桨”与动词义同源,可一起记忆。","鸭子的脚蹼像两支小桨,在太阳底下一下一下拨水,水面上荡开圆圆的涟漪。"
remains,c1,noun,2.54,1,3,ri'meins,"n. 剩余物, 废墟, 残余",研四六宝,5315,4358,[77],[16],"""I am bold to say it in spite of the rain, because so short a time remains to me."" ""Yes, sir,"" and Jo nearly crushed the small flowerpot with the sudden squeeze she gave it.",67,n. 剩余；遗迹（so short a time remains 时光无多）,“纵使下着雨，我也要冒昧说出这句话，因为留给我的时间已经不多了。”“是的，先生。”乔差点……,,"1. 逐项解析
第一句主干:I am bold to say it,be bold to do sth 意为“冒昧地做某事、大胆说某事”,am bold 是主系表结构。in spite of the rain 是让步状语,in spite of 相当于 despite,意为“尽管、不顾”。because 引导原因状语从句 so short a time remains to me:so short a time 是“so+形容词+a(n)+名词”的强调结构,意为“如此短暂的一段时间”;remains 是动词 remain 的第三人称单数,作谓语,意为“剩下、留存”,to me 表示“对我来说”,合起来就是“留给我的时间已经不多”。注意:此句中 remains 是动词,与本词条名词义“剩余物、遗迹”同根,都落在“留下、剩下”这个核心义上。第二句的重点:Jo nearly crushed the small flowerpot,flowerpot 是超纲词,由 flower(花)+pot(罐、盆)合成,意为“花盆”;nearly 意为“差点”;crushed 是 crush 的过去式,意为“捏碎、压碎”;with the sudden squeeze she gave it 是原因状语,其中 she gave it 是省略关系代词的定语从句修饰 squeeze,给某物 a squeeze 即“捏了一下某物”,整句就是“因为她猛地一捏,差点把小花盆捏碎”。
2. 整句解读
这是《小妇人》里的对话片段:说话者冒着雨赶来,郑重又带点急切地说出心里话,因为能留下的时间不多了;乔抢着回答“是的,先生”,因为过度紧张激动,下意识死死捏住手里的小花盆,差点把它捏碎。两句之间,郑重与慌张形成了巧妙对比——嘴上干脆利落,手上却发着紧,少女的心事全藏在那“一捏”里。译文用“冒昧”“时光无多”还原了那种文雅又含蓄的口吻;同时要记住,本句中 remains 作动词“剩下”,与词条的名词义是一词多性的关系,可一并记牢。
3. 文化点
《小妇人》是 19 世纪美国作家路易莎·梅·奥尔科特的作品,背景朴素温馨。乔(Jo)是个假小子式的活泼姑娘,情绪一激动就容易有小动作,这里“差点捏碎花盆”正是典型的奥尔科特式细节白描——用一个小动作,把人物剧烈的心绪放大给读者看。","沙漏只剩最后几粒沙,薄薄一层留在瓶底——时光无多,剩下来的都金贵。"
precipitate,c1,,2.5133,1,2,pri'sipiteit,"n. 沉淀物, 凝结物, 结果 / vt. 猛抛, 使陷入, 促成, 使沉淀 / vi. 猛地落下 / a. 突然的, 猛地落下的, 轻率的",六托雅宝,10236,8706,[34],[21],His precipitate departure left them all surprised.,-1,a. 仓促的，突如其来的　v. 促成；使陷入,他仓促的离去让大家都吃了一惊。,1,"1. 逐项解析
His precipitate departure 是句子的主语:his 是物主代词“他的”,precipitate 是形容词“仓促的、突如其来的”,departure 是名词“离开、离去”,三词合起来是“他仓促的离去”。left 是谓语动词,此处为使役用法:leave sb/sth + 形容词或分词,表示“使某人陷入某种状态”,宾语是 them all(即 all of them,所有人),补语是 surprised(惊讶的)。补全之后逻辑为:他的仓促离开,使所有人陷入惊讶之中。
2. 整句解读
意思很直白:他突然、仓促地走了,把大家吓了一惊。全句分量最重的词是 precipitate,它比 sudden 更正式、更带“未经深思熟虑、说走就走”的责备意味,常见于书面语和新闻、外交等正式场合;译文译成“仓促的”,正好扣住这层评价。句式“某行为+leave sb+状态”在英语里很常用,比如 The news left me speechless(这个消息让我哑口无言),可以放在一起学。
3. 文化点
precipitate 兼作动词时读 priˈsipiteit,意为“促成、使突然陷入”,化学里还指“沉淀”;作形容词时读 priˈsipitet。一词多性多义,记忆时抓住“突然、迅猛”这个语义核心即可,读音随词性变化是这类词的普遍规律。","话还没说完人已经冲出门口,门砰地甩上,留下一屋子错愕——仓促得像被按了快进键。"
deed,c1,noun,2.5133,1,2,di:d,"n. 行为, 实行, 契约 / vt. 立契转让",高研四六宝,5766,4742,[158],[20],Her kind deeds were remembered long after she left.,-1,n. 行为，事迹（a good deed 善举）；契约,她离开很久之后，人们仍记得她的善举。,1,"1. 逐项解析
Her kind deeds 是句子主语:kind 是形容词“善良的”,deed 是名词“行为、事迹”,复数 deeds 与 kind 连用即“善行、善举”,同源的常见搭配还有 a good deed(一件好事)。were remembered 是一般过去时的被动语态,结构为 be+过去分词,意为“被记住、被铭记”,英语用被动语态让“善行”占据主语位置。long after she left 是时间状语部分:long after 意为“在……之后很久”,she left 指“她离开”。整句的语义顺序是:她的善举,在她离开很久之后,仍被人记着。
2. 整句解读
中文的习惯说法是“人们在她离开很久之后仍记得她的善举”,而英语用被动语态 were remembered,把“善举”放回主语的位置,读起来庄重而有余韵,像一句写在时光里的定论。deed 比 action 更正式,多用在善举、功绩、字据等严肃场合,如 good deed、deed of land(地契);译文取“善举”二字,典雅贴切。
3. 文化点
“善行长存人心”这一主题贯穿《小妇人》全书,马奇太太推崇“行动胜于空谈”,西方谚语也说 deeds speak louder than words(行动胜于言辞),因此 deed 这个词天然带着道德与责任感的分量。","老人颤巍巍过马路,有人伸手扶了一把,多少年后老人还念叨着——善行像刻在石头上的字,风吹不去。"
baffle,c1,,2.4867,1,1,'bæfl,"vt. 困惑, 为难, 使挫折 / vi. 徒作挣扎 / n. 迷惑, 挡板",六雅宝,11775,11102,[26],[11],A drop of rain on her cheek recalled her thoughts from baffled hopes to ruined ribbons.,55,v. 使困惑，难住（baffling 令人费解的）,一滴雨落在她脸上，把她从希望的落空拉回到被毁的缎带上。,,"1. 逐项解析
A drop of rain on her cheek 是主语:drop 是名词“一滴”,a drop of rain 即“一滴雨”;on her cheek 是介词短语作后置定语,修饰 drop,指明落在她脸颊上的那滴雨。recalled 是谓语动词 recall 的过去式,意为“唤回、使想起”。her thoughts 是宾语,意为“她的思绪”。from baffled hopes to ruined ribbons 是 from...to... 结构:baffled 是 baffle 的过去分词转作形容词,意为“受挫的、落空的”,即本词条“使困惑、难住”的引申义;ruined 同样是过去分词形容词,意为“毁了的、淋坏了的”;ribbons 即“缎带”。整句可拆为:一滴雨把她的思绪从“落空的希望”拉回到“淋坏的缎带”。
2. 整句解读
这是一句精致的小说心理描写:女孩正神游天外,想着那些落了空的心愿,忽然一滴雨落在脸上,冰凉的触感把她拉回眼前——这才发现缎带已被雨淋坏。recall...from...to... 把抽象的思绪写成一根可以被轻轻拉扯的线,从一处拽到另一处;落空的希望与淋坏的缎带,一虚一实,把少年人的沮丧与天真写得淋漓尽致。译文“从希望的落空拉回到被毁的缎带”忠实又传神。
3. 文化点
这句话出自《小妇人》。在 19 世纪,缎带是少女精心珍视的发饰,一条心爱的缎带被雨淋坏,在小姑娘心里的分量不亚于“计划泡汤”;奥尔科特正是用这种小物件托出女孩真实细腻的心思,也侧面写出那个时代衣饰得来不易。","一团解不开的毛线越扯越紧,眉头也跟着皱成一团——心思被牢牢难住,怎么也捋不顺。"
stationary,c1,,2.4867,1,1,'steiʃ(ә)nәri,"a. 不动的, 静止的, 不变的, 固定的, 停留的",研六托雅宝,10049,9667,[36],[9],"The fact that a somewhat dilapidated blue one remained stationary above the unprotected bonnet attracted her attention, and looking up, she saw Mr. Bhaer looking down.",55,a. 静止不动的，固定不动的,一把有点破旧的蓝伞恒定地停在那顶毫无遮护的软帽上方，这引起了她的注意……,,"1. 逐项解析:
1. The fact that…:主语是“the fact”，后面跟 that 引导的同位语从句，具体说明“事实”的内容——这把伞停在帽子上方这件事。
2. a somewhat dilapidated blue one:one 是代词，指代前文提到的那把雨伞(umbrella)；somewhat 是副词，意为“有点儿、稍微”；dilapidated 是形容词“破旧的、年久失修的”；blue 作定语修饰 one，即“一把有点破旧的蓝伞”。
3. remained stationary:remained 是系动词 remain“保持、仍旧”，后接形容词 stationary 作表语，“保持静止不动的”。stationary 的词根是 station(站立、停驻)，-ary 是形容词后缀，字面就是“停在原地的”。注意区分 stationary(静止的)与 stationery(文具)，同音易混。
4. above the unprotected bonnet:above 是介词“在…上方”；unprotected 由 un-(不)+protected(受保护的)构成，指“没有遮挡的”；bonnet 是本句的超纲词，指维多利亚时代女性戴的软帽、无边女帽。
5. attracted her attention:固定搭配 attract one's attention“吸引某人的注意”，attract 是动词“吸引”。
6. and looking up:and 连接并列动作，looking up 是现在分词表伴随，“（她）抬起头来”。
7. she saw Mr. Bhaer looking down:see sb doing sth“看见某人正在做某事”，looking down 与前面 looking up 上下呼应，一仰一俯。
2. 整句解读:全句的主干是“The fact…attracted her attention, and looking up, she saw Mr. Bhaer looking down.”，即“这件事吸引了她的注意，抬头一看，发现 Bhaer 先生正低头看她”。句子用了一个很长的 that 从句作主语，把“破旧蓝伞恒定地停在无遮护的软帽上方”这个略显反常、滑稽的画面铺满整个主语位置，再轻轻用 attracted 收束，形成“细节堆叠—轻巧收笔”的节奏。翻译把介词短语 above the unprotected bonnet 提前为定语，用“恒定地”传达 stationary 那种纹丝不动的静止感，“毫无遮护”读来还带着一点心疼的口吻。前后两个 looking 是文章的巧思，视觉上形成一上一下的对照。
3. 文化点:这是 19 世纪小说《小妇人》式的场景：绅士为女士撑伞遮阳是当时的礼貌举止，而 bonnet(软帽、无边帽)是那个时代女性出行的标配头饰，所以“伞悬在帽子上方”正是绅士为帽下的女士挡日光的画面。",破伞像被施了定身术，悬在帽子上方纹丝不动，画面瞬间定格。
contradiction,c1,noun,2.4867,1,1,.kɒntrә'dikʃәn,"n. 反驳, 矛盾",研四六雅,5451,4353,[55],[16],There was no contradiction in anything she said.,-1,n. 矛盾；反驳（in contradiction with）,她说的话里没有任何自相矛盾之处。,1,"1. 逐项解析:
1. There was no…:there be 句型，表示“没有…”，全句的核心是否定意义。
2. contradiction:名词“矛盾、自相矛盾”。这个词由前缀 contra-(相反、相对) + 词根 dict(说) + 名词后缀 -ion 构成，字面是“对着说”“说反话”。同根词还有 contradict(反驳、相矛盾)、dictionary(字典，即“记载说法的书”)。
3. in anything she said:in 介词短语表示范围，限定在“她所说的一切话里”；anything 是不定代词；she said 是省略了关系代词 that 的定语从句，修饰 anything，即“她所说的任何(话)”。
2. 整句解读:这是一句结构很清爽的 there be 句：先给否定容器“不存在矛盾”，再用 in anything she said 把范围收窄到“她说的每句话里”，合起来就是“她所说的话里没有任何自相矛盾之处”。译文把英语的 there be 句式转成汉语的“…里没有任何…”，语序更加自然。语气上这是一个肯定的、令人安心的判断——说话的人前后一致、言行统一，值得信赖。记住它的构词“对着说”就能一眼记住含义：同一个人说的话彼此“对着干”，就是矛盾。
3. 文化点:本句语境强调人物的言行一致，这正是 19 世纪文学里对女性美德的常见称许——可靠、表里如一。",一个人说的两只手，没有一只去打另一只，便无 contradiction。
succession,c1,noun,2.4867,1,1,sәk'seʃәn,"n. 连续, 继承权, 继位, 演替, 地层次序",研四六雅,6389,3702,[55],[28],"In quick succession, three visitors arrived at the door.",-1,n. 一连串（in quick succession 接二连三）；继承,一连来了三位客人，一个接一个。,1,"1. 逐项解析:
1. In quick succession:固定短语，意为“接二连三、一个接一个”。in + 形容词 + succession 表示“以…的连续方式”。succession 由前缀 suc-(＝sub-，在下面、紧跟着) + 词根 cess(走) + 名词后缀 -ion 构成，字面“紧跟着走”，即“连续、一系列”；它的动词是 succeed(接着发生、继承)，形容词是 successive(连续的)。
2. three visitors:主语，“三位访客”。
3. arrived at the door:arrive 是不及物动词“到达”，到达小地点用 arrive at；the door 是“门口”。
2. 整句解读:句子把介词短语 In quick succession 放在句首作状语，先铺陈“接连不断”的方式，再点出主语 three visitors 和动作 arrived，信息重心从“怎么来的”落到“谁来了”。翻译用“一连”对应 quick succession 紧凑的节奏，“一个接一个”又把字面意思摊开讲明。即便把该短语拿掉，主干“three visitors arrived at the door”依然成立，可见它是附加的修饰成分。注意 succession 还有“继承”义(如 the succession to the throne 王位继承)，与“一连串”是同一根源上衍生出的两个意思。
3. 文化点:本句是叙述性台词，19 世纪小说家常以 in quick succession 营造宾客轮番登门的忙碌气氛。",三位客人像多米诺骨牌，一个推倒一个，接连滚进门来。
distort,c1,verb,2.4867,1,1,dis'tɒ:t,"vt. 扭曲, 歪曲",研六托雅宝,6622,5932,[74],[1],"Then distorting his pockets with knobby bundles, and giving her the flowers to hold, he put up the old umbrella, and they traveled on again.",5,v. 使变形；歪曲，曲解（distort the truth）,随后他把口袋里塞满鼓鼓囊囊的纸包，把花交给她拿着，撑起那把旧伞……,,"1. 逐项解析:
1. Then:副词“然后”，承接上文的动作。
2. distorting his pockets with knobby bundles:现在分词短语作伴随状语。distort 本义“使变形、使扭曲”，此处取其变形义：pockets“衣袋”被东西撑得变了形；with 表示“用…、因…而”，knobby 是形容词“多疙瘩的、鼓鼓囊囊的”，bundle 是“一捆、一包”。注意 distort 的常见搭配 distort the truth“歪曲真相”用的是引申义，本句用的是字面义。
3. giving her the flowers to hold:另一个现在分词短语，give sb sth to do 即“把某物交给某人去拿”，flowers“花束”。
4. he put up the old umbrella:主句主干，put up 在此是“撑起、支起(伞)”。
5. and they traveled on again:travel on“继续赶路”，again“再次、又”。
2. 整句解读:全句先甩出两个分词短语(distorting…塞口袋、giving…递花)铺开一系列忙乱的双手动作，再落回主句“撑起那把旧伞”，最后以 they traveled on again 收束成“继续赶路”。分词结构让一连串动作漂流成一个连续镜头，画面感很强。distort 在此不能译成“歪曲”，而是“把口袋塞得都变了形”，译文用“鼓鼓囊囊”把 knobby bundles 撑出的鼓胀感写得十分形象。整句读来是动作爽利又充满生活气息的一幕。
3. 文化点:这是《小妇人》式的场景：19 世纪的绅士会为女士撑伞、代为捧花，把东西抢过来往自己身上塞，正体现 Mr. Bhaer 的殷勤与体贴。",口袋被纸包撑得鼓成两个大包，像塞满坚果的松鼠颊囊。
